,route_id,direction_id,stop_id,dist_along_route
654,S74,0.0,203546.0,3304.0464
655,S74,0.0,202076.0,3436.02666667
656,S74,0.0,203071.0,3686.43526316
657,S74,0.0,202078.0,3708.07
658,S74,0.0,202079.0,4126.90538462
659,S74,0.0,202080.0,4567.82378378
660,S74,0.0,202083.0,5010.21296296
661,S74,0.0,202084.0,5532.9612766
662,S74,0.0,203526.0,5782.48961538
663,S74,0.0,203527.0,6152.371875
664,S74,0.0,203528.0,6421.31952381
665,S74,0.0,203572.0,7189.05504425
666,S74,0.0,203531.0,7467.85407407
667,S74,0.0,203551.0,7668.3
668,S74,0.0,203532.0,7864.73
669,S74,0.0,203533.0,8268.06
670,S74,0.0,203534.0,8504.33
671,S74,0.0,203570.0,8814.16
672,S74,0.0,202089.0,9522.45
673,S74,0.0,202289.0,9871.81
674,S74,0.0,202090.0,10332.32
675,S74,0.0,202091.0,10591.52
676,S74,0.0,203118.0,10891.75
677,S74,0.0,203080.0,11198.31
678,S74,0.0,202861.0,11731.86
679,S74,0.0,202094.0,12190.95
680,S74,0.0,202095.0,12612.68
681,S74,0.0,202096.0,12812.89
682,S74,0.0,905046.0,10620.0932099
683,S74,0.0,203093.0,5775.38255725
684,S74,0.0,202099.0,7170.26298701
685,S74,0.0,202100.0,7700.465
686,S74,0.0,202101.0,8714.19076923
687,S74,0.0,200496.0,7387.95472973
688,S74,0.0,202103.0,8520.76352941
689,S74,0.0,202724.0,8090.25466667
690,S74,0.0,203113.0,8526.10173913
691,S74,0.0,202800.0,9849.84355932
692,S74,0.0,203655.0,9201.685
693,S74,0.0,202651.0,9076.92676056
694,S74,0.0,203625.0,9625.648
695,S74,0.0,203644.0,9764.38183673
696,S74,0.0,200507.0,10552.6577941
697,S74,0.0,200508.0,9896.3675
698,S74,0.0,200509.0,10389.1896429
699,S74,0.0,203672.0,10596.431
700,S74,0.0,201373.0,11263.0336986
701,S74,0.0,203012.0,12305.058
702,S74,0.0,201459.0,12004.4211842
703,S74,0.0,202121.0,10724.9546875
704,S74,0.0,202122.0,13972.804
705,S74,0.0,202123.0,11466.4285714
706,S74,0.0,202124.0,14517.1729412
707,S74,0.0,202125.0,13893.7377273
708,S74,0.0,201593.0,11858.5287097
709,S74,0.0,202581.0,13009.9477419
710,S74,0.0,201595.0,14325.155
711,S74,0.0,201596.0,13237.1481034
712,S74,0.0,201597.0,12617.72
713,S74,0.0,201598.0,14980.8651923
714,S74,0.0,201600.0,14207.3296429
715,S74,0.0,201601.0,14627.5277419
716,S74,0.0,201602.0,13322.4731579
717,S74,0.0,203057.0,14492.3733333
718,S74,0.0,201604.0,15386.11
719,S74,0.0,201605.0,14758.588125
720,S74,0.0,201606.0,14318.7516667
721,S74,0.0,203204.0,16688.9766667
722,S74,0.0,201608.0,15147.7187097
723,S74,0.0,201609.0,16299.5406122
724,S74,0.0,203638.0,16713.7812329
725,S74,0.0,201611.0,16532.2794118
726,S74,0.0,201612.0,16852.1398734
727,S74,0.0,201613.0,17532.922
728,S74,0.0,202147.0,17937.60625
729,S74,0.0,203471.0,17454.6072093
730,S74,0.0,202149.0,18872.017
731,S74,0.0,202150.0,16295.8868421
732,S74,0.0,202151.0,19151.6440323
733,S74,0.0,202152.0,17872.6810526
734,S74,0.0,202153.0,20463.2190909
735,S74,0.0,202788.0,18730.5825
736,S74,0.0,201064.0,19995.4843602
737,S74,0.0,201623.0,21395.155
738,S74,0.0,201066.0,20111.2159574
739,S74,0.0,200152.0,21563.34
740,S74,0.0,200153.0,21133.5916418
741,S74,0.0,200154.0,21612.0814286
742,S74,0.0,203650.0,22070.7762264
743,S74,0.0,805015.0,22599.2862069
744,S59,0.0,905190.0,0.0
745,S59,0.0,200967.0,540.67
746,S59,0.0,200968.0,698.82
747,S59,0.0,200969.0,857.51
748,S59,0.0,200970.0,1160.45
749,S59,0.0,200971.0,1447.96
750,S59,0.0,200972.0,1613.34
751,S59,0.0,200973.0,1940.92
752,S59,0.0,200974.0,2428.52
753,S59,0.0,203642.0,2925.27
754,S59,0.0,203647.0,3126.51
755,S59,0.0,200977.0,3610.83
756,S59,0.0,200978.0,4081.33
757,S59,0.0,200979.0,4459.64
758,S59,0.0,200980.0,4793.1
759,S59,0.0,200981.0,5057.12
760,S59,0.0,200982.0,5748.49
761,S59,0.0,905014.0,5927.33
762,S59,0.0,805140.0,6106.63
763,S59,0.0,200985.0,6697.85
764,S59,0.0,202657.0,6853.33
765,S59,0.0,200987.0,7184.56
766,S59,0.0,200988.0,7332.43
767,S59,0.0,200990.0,7670.3
768,S59,0.0,200991.0,7828.32
769,S59,0.0,200992.0,8056.53
770,S59,0.0,200993.0,8397.85
771,S59,0.0,200994.0,8672.48
772,S59,0.0,200995.0,8947.47
773,S59,0.0,200371.0,9263.54
774,S59,0.0,200372.0,9455.8
775,S59,0.0,202646.0,9766.72
776,S59,0.0,202855.0,9917.51
777,S59,0.0,200374.0,10128.38
778,S59,0.0,200375.0,10351.87
779,S59,0.0,200377.0,10678.53
