,segment_start,segment_end,segment_pair,time_of_day,day_of_week,date,weather,trip_id,travel_duration
0,200428.0,203884.0,"(200428, 203884)",11:20:27,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.5
1,203884.0,200430.0,"(203884, 200430)",11:21:15,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.5
0,200428.0,203884.0,"(200428, 203884)",11:21:18,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,77.5
1,203884.0,200430.0,"(203884, 200430)",11:22:35,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,77.5
0,203884.0,200430.0,"(203884, 200430)",11:23:17,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,25.5
1,200430.0,203605.0,"(200430, 203605)",11:23:42,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,25.5
0,203884.0,200430.0,"(203884, 200430)",11:23:15,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,19.0
1,200430.0,203605.0,"(200430, 203605)",11:23:34,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,19.0
0,200428.0,203884.0,"(200428, 203884)",11:20:34,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,130.854945
0,203884.0,200430.0,"(203884, 200430)",11:23:03,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,23.0
1,200430.0,203605.0,"(200430, 203605)",11:23:26,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,23.0
0,200428.0,203884.0,"(200428, 203884)",11:21:45,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.0
1,203884.0,200430.0,"(203884, 200430)",11:22:33,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.0
0,200428.0,203884.0,"(200428, 203884)",11:20:17,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,47.5
1,203884.0,200430.0,"(203884, 200430)",11:21:04,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,47.5
0,200428.0,203884.0,"(200428, 203884)",11:20:00,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,35.0
1,203884.0,200430.0,"(203884, 200430)",11:20:35,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,35.0
2,200430.0,203605.0,"(200430, 203605)",11:21:10,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,35.0
0,200428.0,203884.0,"(200428, 203884)",11:22:00,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,69.81364
0,200428.0,203884.0,"(200428, 203884)",11:23:26,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.0
1,203884.0,200430.0,"(203884, 200430)",11:24:14,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,48.0
0,200428.0,203884.0,"(200428, 203884)",11:25:06,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,32.0
1,203884.0,200430.0,"(203884, 200430)",11:25:38,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,32.0
2,200430.0,203605.0,"(200430, 203605)",11:26:10,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037800_X14_305,32.0
0,200430.0,203605.0,"(200430, 203605)",11:23:46,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-037800_X14_305,50.331506
0,200430.0,203605.0,"(200430, 203605)",12:07:17,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,50.304637
0,200430.0,203605.0,"(200430, 203605)",12:08:00,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,64.305221
0,200428.0,203884.0,"(200428, 203884)",12:03:44,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,55.509718
0,200428.0,203884.0,"(200428, 203884)",12:02:43,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,12.0
1,203884.0,200430.0,"(203884, 200430)",12:02:55,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,12.0
0,203605.0,202647.0,"(203605, 202647)",12:05:16,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,58.3333333333
1,202647.0,203809.0,"(202647, 203809)",12:06:14,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,58.3333333333
2,203809.0,201492.0,"(203809, 201492)",12:07:12,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,58.3333333333
0,200430.0,203605.0,"(200430, 203605)",12:09:21,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,48.0
1,203605.0,202647.0,"(203605, 202647)",12:10:09,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,48.0
2,202647.0,203809.0,"(202647, 203809)",12:10:57,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,48.0
3,203809.0,201492.0,"(203809, 201492)",12:11:45,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,48.0
0,200428.0,203884.0,"(200428, 203884)",12:02:39,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,11.0
1,203884.0,200430.0,"(203884, 200430)",12:02:50,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,11.0
0,200316.0,200428.0,"(200316, 200428)",12:01:52,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,96.516399
0,200428.0,203884.0,"(200428, 203884)",12:04:01,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,31.347687
0,200428.0,203884.0,"(200428, 203884)",12:05:22,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,55.887257
0,203884.0,200430.0,"(203884, 200430)",12:08:31,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,28.3333333333
1,200430.0,203605.0,"(200430, 203605)",12:08:59,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,28.3333333333
2,203605.0,202647.0,"(203605, 202647)",12:09:27,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,28.3333333333
0,200428.0,203884.0,"(200428, 203884)",12:08:17,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,25.5
1,203884.0,200430.0,"(203884, 200430)",12:08:42,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,25.5
0,203605.0,202647.0,"(203605, 202647)",12:04:08,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,71.0
1,202647.0,203809.0,"(202647, 203809)",12:05:19,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-042000_X14_309,71.0
0,200430.0,203605.0,"(200430, 203605)",12:04:20,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-042000_X14_309,40.0
1,203605.0,202647.0,"(203605, 202647)",12:05:00,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-042000_X14_309,40.0
2,202647.0,203809.0,"(202647, 203809)",12:05:40,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-042000_X14_309,40.0
0,200430.0,203605.0,"(200430, 203605)",11:55:53,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,52.53743
0,200428.0,203884.0,"(200428, 203884)",11:53:53,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,44.210883
0,200428.0,203884.0,"(200428, 203884)",11:53:50,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,35.5
1,203884.0,200430.0,"(203884, 200430)",11:54:25,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,35.5
0,200430.0,203605.0,"(200430, 203605)",11:57:47,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,51.434226
0,200428.0,203884.0,"(200428, 203884)",11:54:17,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,36.0
1,203884.0,200430.0,"(203884, 200430)",11:54:53,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,36.0
0,200428.0,203884.0,"(200428, 203884)",11:55:42,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,52.0
1,203884.0,200430.0,"(203884, 200430)",11:56:34,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,52.0
0,203884.0,200430.0,"(203884, 200430)",11:54:33,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,20.0
1,200430.0,203605.0,"(200430, 203605)",11:54:53,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,20.0
0,203884.0,200430.0,"(203884, 200430)",11:55:09,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,21.5
1,200430.0,203605.0,"(200430, 203605)",11:55:30,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,21.5
0,200430.0,203605.0,"(200430, 203605)",11:54:53,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,60.5
1,203605.0,202647.0,"(203605, 202647)",11:55:53,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,60.5
0,200428.0,203884.0,"(200428, 203884)",11:54:12,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,45.5
1,203884.0,200430.0,"(203884, 200430)",11:54:57,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,45.5
0,203605.0,202647.0,"(203605, 202647)",11:55:33,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,20.419202
0,200428.0,203884.0,"(200428, 203884)",11:53:20,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,68.3333333333
1,203884.0,200430.0,"(203884, 200430)",11:54:28,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,68.3333333333
2,200430.0,203605.0,"(200430, 203605)",11:55:36,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,68.3333333333
0,203884.0,200430.0,"(203884, 200430)",11:54:47,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-041000_X14_308,12.578631
0,200428.0,203884.0,"(200428, 203884)",11:53:17,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-041000_X14_308,40.5
1,203884.0,200430.0,"(203884, 200430)",11:53:57,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-041000_X14_308,40.5
0,203417.0,202669.0,"(203417, 202669)",11:21:39,0.0,20160118.0,2.0,CA_H6-Weekday-037500_MISC_454,35.604716
0,202669.0,201940.0,"(202669, 201940)",13:34:33,0.0,20160118.0,2.0,CA_H6-Weekday-050500_MISC_501,47.322595
0,202669.0,201940.0,"(202669, 201940)",11:21:22,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,39.0
1,201940.0,201942.0,"(201940, 201942)",11:22:01,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,39.0
0,203417.0,202669.0,"(203417, 202669)",11:20:32,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,62.237701
0,202589.0,201947.0,"(202589, 201947)",10:39:01,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,46.366776
0,203067.0,201933.0,"(203067, 201933)",11:15:28,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,133.215436
0,201934.0,203417.0,"(201934, 203417)",11:21:27,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,65.5
1,203417.0,202669.0,"(203417, 202669)",11:22:32,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,65.5
0,201934.0,203417.0,"(201934, 203417)",11:18:42,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,53.5
1,203417.0,202669.0,"(203417, 202669)",11:19:35,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,53.5
0,201934.0,203417.0,"(201934, 203417)",11:18:03,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,82.5
1,203417.0,202669.0,"(203417, 202669)",11:19:25,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,82.5
0,201933.0,201934.0,"(201933, 201934)",11:18:46,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,54.5
1,201934.0,203417.0,"(201934, 203417)",11:19:40,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,54.5
0,203417.0,202669.0,"(203417, 202669)",11:18:50,4.0,20160115.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,50.477158
0,201933.0,201934.0,"(201933, 201934)",11:20:59,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,37.0
1,201934.0,203417.0,"(201934, 203417)",11:21:36,1.0,20160119.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,37.0
0,203417.0,202669.0,"(203417, 202669)",11:20:21,2.0,20160120.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,79.163891
0,201934.0,203417.0,"(201934, 203417)",11:18:25,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,51.5
1,203417.0,202669.0,"(203417, 202669)",11:19:16,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,51.5
2,202669.0,201940.0,"(202669, 201940)",11:20:08,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,51.5
3,201940.0,201942.0,"(201940, 201942)",11:20:59,3.0,20160121.0,0.0,CA_A6-Weekday-SDon-037500_MISC_433,51.5
0,201933.0,201934.0,"(201933, 201934)",11:17:15,4.0,20160122.0,2.0,CA_A6-Weekday-SDon-037500_MISC_433,49.872385
0,203417.0,202669.0,"(203417, 202669)",12:28:39,0.0,20160104.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,53.0
1,202669.0,201940.0,"(202669, 201940)",12:29:32,0.0,20160104.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,53.0
2,201940.0,201942.0,"(201940, 201942)",12:30:25,0.0,20160104.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,53.0
0,203067.0,201933.0,"(203067, 201933)",12:23:39,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,98.0
1,201933.0,201934.0,"(201933, 201934)",12:25:17,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,98.0
2,201934.0,203417.0,"(201934, 203417)",12:26:55,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,98.0
3,203417.0,202669.0,"(203417, 202669)",12:28:33,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,98.0
0,201933.0,201934.0,"(201933, 201934)",12:27:26,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,72.5
1,201934.0,203417.0,"(201934, 203417)",12:28:38,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,72.5
0,201934.0,203417.0,"(201934, 203417)",12:28:40,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,56.5
1,203417.0,202669.0,"(203417, 202669)",12:29:36,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,56.5
0,201933.0,201934.0,"(201933, 201934)",12:27:11,4.0,20160108.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,82.0
1,201934.0,203417.0,"(201934, 203417)",12:28:33,4.0,20160108.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,82.0
0,203417.0,202669.0,"(203417, 202669)",12:29:40,0.0,20160111.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,50.666567
0,201933.0,201934.0,"(201933, 201934)",12:27:21,1.0,20160112.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,137.775936
0,201933.0,201934.0,"(201933, 201934)",12:27:21,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,91.924902
0,202589.0,201947.0,"(202589, 201947)",12:37:03,3.0,20160114.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,144.0
1,201947.0,201948.0,"(201947, 201948)",12:39:27,3.0,20160114.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,144.0
0,203417.0,202669.0,"(203417, 202669)",12:31:34,4.0,20160115.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,55.5
1,202669.0,201940.0,"(202669, 201940)",12:32:29,4.0,20160115.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,55.5
0,203067.0,201933.0,"(203067, 201933)",12:24:49,1.0,20160119.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,201.484919
0,201934.0,203417.0,"(201934, 203417)",12:30:00,2.0,20160120.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,9.727344
0,203067.0,203067.0,"(203067, 203067)",12:26:18,3.0,20160121.0,0.0,MA_A6-Weekday-SDon-044500_X1011_603,95.0
0,201934.0,203417.0,"(201934, 203417)",12:29:03,4.0,20160122.0,2.0,MA_A6-Weekday-SDon-044500_X1011_603,60.0
1,203417.0,202669.0,"(203417, 202669)",12:30:03,4.0,20160122.0,2.0,MA_A6-Weekday-SDon-044500_X1011_603,60.0
0,200428.0,203884.0,"(200428, 203884)",12:52:26,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,30.6666666667
1,203884.0,200430.0,"(203884, 200430)",12:52:56,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,30.6666666667
2,200430.0,203605.0,"(200430, 203605)",12:53:27,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,30.6666666667
0,200428.0,203884.0,"(200428, 203884)",12:52:27,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,48.0
1,203884.0,200430.0,"(203884, 200430)",12:53:15,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,48.0
2,200430.0,203605.0,"(200430, 203605)",12:54:03,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,48.0
0,200428.0,203884.0,"(200428, 203884)",12:53:50,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,54.0
1,203884.0,200430.0,"(203884, 200430)",12:54:44,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,54.0
0,200428.0,203884.0,"(200428, 203884)",12:54:03,4.0,20160108.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,143.180427
0,200428.0,203884.0,"(200428, 203884)",12:53:58,0.0,20160111.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,28.5
1,203884.0,200430.0,"(203884, 200430)",12:54:26,0.0,20160111.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,28.5
0,200428.0,203884.0,"(200428, 203884)",12:56:13,1.0,20160112.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,120.771464
0,200428.0,203884.0,"(200428, 203884)",12:54:12,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,46.3333333333
1,203884.0,200430.0,"(203884, 200430)",12:54:58,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,46.3333333333
2,200430.0,203605.0,"(200430, 203605)",12:55:44,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,46.3333333333
0,200430.0,203605.0,"(200430, 203605)",12:57:13,3.0,20160114.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,94.242338
0,203884.0,200430.0,"(203884, 200430)",12:55:11,4.0,20160115.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,35.5
1,200430.0,203605.0,"(200430, 203605)",12:55:46,4.0,20160115.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,35.5
0,200428.0,203884.0,"(200428, 203884)",12:56:05,1.0,20160119.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,59.988582
0,200428.0,203884.0,"(200428, 203884)",12:52:00,2.0,20160120.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,42.3333333333
1,203884.0,200430.0,"(203884, 200430)",12:52:42,2.0,20160120.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,42.3333333333
2,200430.0,203605.0,"(200430, 203605)",12:53:24,2.0,20160120.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,42.3333333333
0,200428.0,203884.0,"(200428, 203884)",12:52:02,3.0,20160121.0,0.0,MA_A6-Weekday-SDon-047000_MISC_660,26.091182
0,200428.0,203884.0,"(200428, 203884)",12:53:31,4.0,20160122.0,2.0,MA_A6-Weekday-SDon-047000_MISC_660,83.921826
0,200428.0,203884.0,"(200428, 203884)",13:32:19,0.0,20160118.0,2.0,CA_H6-Weekday-050500_MISC_504,18.3333333333
1,203884.0,200430.0,"(203884, 200430)",13:32:37,0.0,20160118.0,2.0,CA_H6-Weekday-050500_MISC_504,18.3333333333
2,200430.0,203605.0,"(200430, 203605)",13:32:55,0.0,20160118.0,2.0,CA_H6-Weekday-050500_MISC_504,18.3333333333
0,203417.0,202669.0,"(203417, 202669)",13:19:09,0.0,20160104.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,87.5
1,202669.0,201940.0,"(202669, 201940)",13:20:36,0.0,20160104.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,87.5
0,201933.0,201934.0,"(201933, 201934)",13:11:44,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,60.5
1,201934.0,203417.0,"(201934, 203417)",13:12:44,1.0,20160105.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,60.5
0,203417.0,202669.0,"(203417, 202669)",13:19:44,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,86.5
1,202669.0,201940.0,"(202669, 201940)",13:21:10,2.0,20160106.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,86.5
0,201948.0,201950.0,"(201948, 201950)",13:24:46,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,98.0
1,201950.0,201951.0,"(201950, 201951)",13:26:24,3.0,20160107.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,98.0
0,203417.0,202669.0,"(203417, 202669)",13:19:20,4.0,20160108.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,106.8862
0,203417.0,202669.0,"(203417, 202669)",13:19:05,0.0,20160111.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,69.053181
0,203604.0,203608.0,"(203604, 203608)",13:29:03,1.0,20160112.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,109.333333333
1,203608.0,203609.0,"(203608, 203609)",13:30:52,1.0,20160112.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,109.333333333
2,203609.0,203610.0,"(203609, 203610)",13:32:41,1.0,20160112.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,109.333333333
0,201940.0,201942.0,"(201940, 201942)",13:27:53,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,56.5
1,201942.0,201944.0,"(201942, 201944)",13:28:49,2.0,20160113.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,56.5
0,203417.0,202669.0,"(203417, 202669)",13:16:03,3.0,20160114.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,97.732948
0,203417.0,202669.0,"(203417, 202669)",13:16:29,4.0,20160115.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,107.235269
0,203417.0,202669.0,"(203417, 202669)",13:19:09,1.0,20160119.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,90.0
1,202669.0,201940.0,"(202669, 201940)",13:20:39,1.0,20160119.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,90.0
0,201934.0,203417.0,"(201934, 203417)",13:18:36,2.0,20160120.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,7.980373
0,201934.0,203417.0,"(201934, 203417)",13:18:00,3.0,20160121.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,48.0
1,203417.0,202669.0,"(203417, 202669)",13:18:48,3.0,20160121.0,0.0,MA_A6-Weekday-SDon-049000_X1242_605,48.0
0,202669.0,201940.0,"(202669, 201940)",13:20:03,4.0,20160122.0,2.0,MA_A6-Weekday-SDon-049000_X1242_605,36.5
1,201940.0,201942.0,"(201940, 201942)",13:20:39,4.0,20160122.0,2.0,MA_A6-Weekday-SDon-049000_X1242_605,36.5
0,203884.0,200430.0,"(203884, 200430)",12:04:23,0.0,20160118.0,2.0,CA_H6-Weekday-041500_MISC_481,23.6666666667
1,200430.0,203605.0,"(200430, 203605)",12:04:46,0.0,20160118.0,2.0,CA_H6-Weekday-041500_MISC_481,23.6666666667
2,203605.0,202647.0,"(203605, 202647)",12:05:10,0.0,20160118.0,2.0,CA_H6-Weekday-041500_MISC_481,23.6666666667
0,200316.0,200428.0,"(200316, 200428)",11:44:45,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,54.0
1,200428.0,203884.0,"(200428, 203884)",11:45:39,0.0,20160104.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,54.0
0,203884.0,200430.0,"(203884, 200430)",11:44:28,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,16.0
1,200430.0,203605.0,"(200430, 203605)",11:44:44,1.0,20160105.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,16.0
0,203884.0,200430.0,"(203884, 200430)",11:44:31,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,31.0
1,200430.0,203605.0,"(200430, 203605)",11:45:02,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,31.0
2,203605.0,202647.0,"(203605, 202647)",11:45:33,2.0,20160106.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,31.0
0,200430.0,203605.0,"(200430, 203605)",11:44:59,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,27.5
1,203605.0,202647.0,"(203605, 202647)",11:45:26,3.0,20160107.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,27.5
0,200428.0,203884.0,"(200428, 203884)",11:44:05,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,22.0
1,203884.0,200430.0,"(203884, 200430)",11:44:27,4.0,20160108.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,22.0
0,200428.0,203884.0,"(200428, 203884)",11:45:41,0.0,20160111.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,58.555732
0,200428.0,203884.0,"(200428, 203884)",11:43:51,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,19.6666666667
1,203884.0,200430.0,"(203884, 200430)",11:44:10,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,19.6666666667
2,200430.0,203605.0,"(200430, 203605)",11:44:30,1.0,20160112.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,19.6666666667
0,200428.0,203884.0,"(200428, 203884)",11:42:21,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,37.6666666667
1,203884.0,200430.0,"(203884, 200430)",11:42:58,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,37.6666666667
2,200430.0,203605.0,"(200430, 203605)",11:43:36,2.0,20160113.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,37.6666666667
0,200430.0,203605.0,"(200430, 203605)",11:44:34,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,45.6666666667
1,203605.0,202647.0,"(203605, 202647)",11:45:19,3.0,20160114.0,0.0,CA_A6-Weekday-SDon-040000_X14_307,45.6666666667
