,ratio_baseline,lbfgs,sgd,adam
3003,0.960154678582,0.915208858933,0.990761051878,0.916293921335
3004,1.43686437337,1.32851804323,1.28417239112,1.29040404584
3005,1.18860214685,0.96514377681,0.926844750132,0.975869982051
3006,1.13576935134,0.989941329124,0.924243537642,0.972976823769
3007,1.36309514035,1.29408611599,1.27475612325,1.24962494118
3008,1.39752691046,1.18156000699,1.11003721927,1.17360121855
3009,1.01604291885,0.907224259772,0.860075980719,0.886195329058
3010,0.859363188023,0.849479898226,0.849252918069,0.810012338921
3011,1.10874911433,1.07467573161,1.14946139004,1.06398809833
3012,0.935041595182,0.914210316946,0.967534634912,0.89992971461
3013,0.973524148087,0.95270106352,0.957975595084,0.914186677566
3014,1.17436143789,1.05641886177,1.0044704039,1.03290800694
3015,1.26129293606,1.06429368383,0.979250047414,1.04716347634
3016,0.880074285434,0.857300153376,0.863786900006,0.825182696874
3017,1.23781530379,1.26211649539,1.47164304938,1.25215793757
3018,0.992188751751,0.759463528992,0.660657934043,0.745898925006
3019,1.25598090696,1.05411172312,1.33380862024,1.1582485496
3020,1.04183872549,0.942908272921,0.919972868332,0.92733823309
3021,0.708275740703,0.566780729769,0.498179180236,0.557519480996
3022,2.5137252295,1.40874874426,1.41949147675,1.40124583823
3023,0.973853867892,0.953265347356,0.962132818395,0.915988289466
3024,1.20641606874,1.1125590389,0.980297567134,1.0451252133
3025,1.08060009469,0.867439151561,0.776845032312,0.861141082307
3026,1.41536716403,1.07915062753,0.985780561272,1.08720853153
3027,1.02298996259,0.96879708453,0.950675208311,0.935609853301
3028,1.31317348751,1.1149585919,1.02785925655,1.09176965886
3029,1.28300426934,1.09883632555,1.15800044683,1.1279559445
3030,1.36988868518,1.08532306613,1.3921118103,1.21502573982
3031,1.10973787192,0.981892067042,0.93040982982,0.962998048719
3032,0.913968920425,0.859317634678,0.823073384309,0.824963394699
3033,1.40664899086,1.21801349234,1.13525656687,1.19540825236
3034,1.57364401845,1.26051719392,1.15149341499,1.25988678606
3035,0.938801452298,0.827319246435,0.777030694002,0.811161219885
3036,1.03377741404,0.922527262129,0.870465725575,0.902181903824
3037,0.781556240352,0.751392685938,0.740538052816,0.721428218375
3038,1.57486213141,0.896559185603,0.900910855242,0.89644479912
3039,1.54806268324,1.25546328486,1.12801813349,1.24391224911
3040,0.983173496939,0.915043967476,0.893177757831,0.887919227661
3041,0.969608920307,0.869977253043,0.91103136356,0.874883572306
3042,1.14989968634,1.06981332798,1.02262928889,1.03182002817
3043,1.2053245706,1.10596563365,1.08562187869,1.08293610168
3044,0.983804689614,0.90024833577,0.792226215492,0.846958819728
3045,1.06008958284,0.863404198265,0.804038028149,0.861366147606
3046,1.16026734302,1.03634951626,0.978810472107,1.01207069397
3047,0.809242856066,0.780165947842,0.731569279392,0.735320598794
3048,1.53297308969,1.23345271744,1.16554974044,1.24007283259
3049,0.764394263973,0.745097433863,0.782504211823,0.72391623724
3050,1.00918378377,0.909884749344,0.874261403807,0.891651357827
3051,1.33685784296,1.0941310548,0.986273944751,1.08047624723
3052,0.891916560528,0.74788699643,0.717849726418,0.751211334034
3053,1.03653920188,1.04513587801,1.14437034605,1.0101714183
3054,0.778574728813,0.847176096722,0.873996441483,0.7742397893
3055,0.997503109851,0.883202198729,0.842627268548,0.868615877648
3056,0.912530087456,0.918412607795,0.985615565539,0.894059018598
3057,1.10294442089,0.965577508726,0.919512481739,0.954422485366
3058,0.808191214409,0.620768029871,0.563105589297,0.62265937286
3059,1.09750361794,1.01437776454,0.971711593541,0.982799852556
3060,1.24762985423,1.21037099377,1.23002232945,1.17048056202
3061,0.958961516341,0.921099282134,0.906507546236,0.885164841753
3062,1.23263523439,1.11020437816,1.08322229994,1.0941922282
3063,1.24117898527,1.18522149186,1.17163359408,1.14222780696
3064,1.32497475401,1.19912039511,1.15193045913,1.17219421067
3065,1.11513833216,0.966321039738,0.939372882797,0.964909365916
3066,1.30440628294,1.05707262082,0.947519161141,1.04536866357
3067,0.994841029854,0.79946519776,0.854480485187,0.844689206177
3068,1.02169192585,0.947311444137,0.915144283152,0.917684494598
3069,0.874951861424,0.755791570495,0.753002383913,0.761519750094
3070,0.900451643054,0.805404763044,0.759166497419,0.785043676456
3071,1.06052842534,1.02764158885,0.982806617723,0.973501542141
3072,1.12919451276,1.08367767101,1.08810695331,1.04849131494
3073,1.60227108683,1.35106917855,1.33616460628,1.36983143525
3074,1.17825730331,0.920101653144,0.793328863602,0.901028422905
3075,1.05454772035,0.960853306312,0.900963468443,0.929437851579
3076,0.932362320908,0.815214572199,0.788308430982,0.810040740276
3077,1.1372209221,0.99009950007,0.954276335928,0.98431980639
3078,1.29322987078,1.13792003539,1.06560594609,1.11567128442
3079,1.30907383658,1.14920447851,1.11565765074,1.13865671792
3080,1.02132299431,0.781297093436,0.737345800281,0.800631352698
3081,1.25457377863,1.11993155152,1.0766818632,1.10051142282
3082,1.30981774941,1.26838675251,1.2647002774,1.21802419981
3083,0.834722841059,0.785483062488,0.767252215101,0.759486970884
3084,3.48697443273,1.1595075647,1.5372083032,1.15931786843
3085,0.925217863739,0.897419835029,0.959017527584,0.889967562138
3086,0.923583600191,0.889548205619,0.969121755144,0.893288133474
3087,1.19529386448,1.06287565287,1.0399393466,1.0539387933
3088,1.0109603781,0.911039248275,0.873299039281,0.892473871613
3089,0.850880000305,0.947663180385,1.11802563486,0.904272235935
3090,1.37455102477,1.08373233458,0.983677466147,1.08481041729
3091,1.05227614038,1.01806909748,1.06309796101,0.99659605671
3092,1.16322182082,0.993529114839,0.925920308434,0.973833957027
3093,0.794552189238,0.705539103871,0.679709470468,0.695450303097
3094,1.08254178701,0.990532265104,0.926211258423,0.954465909838
3095,1.10527330233,1.06374514485,1.07002349051,1.02806531228
3096,1.19560564936,1.17822850992,1.28047325318,1.16565636743
3097,1.13602626485,1.105411766,1.21279155363,1.10557837239
3098,0.982710411923,0.781761008495,0.783293026923,0.808368594211
3099,1.40420093267,1.2118454086,1.13816764389,1.19882079354
3100,1.0930207369,1.00369369151,0.966855266364,0.977186736835
3101,1.04837481429,1.02011731414,1.01193763712,0.977150085588
3102,1.32056768888,1.06604960109,0.95904136428,1.05874632885
3103,1.05299768232,1.00301685666,0.994444900388,0.968015874357
3104,1.23490645316,1.10169884446,1.03823084308,1.07651186617
3105,1.04469579867,0.951403461347,0.936510313073,0.935251700069
3106,1.05436230888,0.986537695724,1.00896788291,0.969268577838
3107,0.734962845298,0.667379838797,0.657048044287,0.656899111807
3108,1.09442834772,0.961575127349,0.938638202827,0.956723639461
3109,1.27081960426,1.22942894314,1.23225224963,1.18026246261
3110,0.822615156467,0.836339312984,0.891441008533,0.808455362943
3111,0.979651414731,0.820930342803,0.775727676275,0.818947229742
3112,0.881957526213,0.89536673955,0.978979301729,0.851515280271
3113,1.20968506843,1.08535916909,1.03793239455,1.06303377804
3114,1.35147760388,1.29142177784,1.27769581426,1.24536782125
3115,1.12612055493,1.00944630104,1.0088359497,1.00048826271
3116,0.970216222473,0.925501501917,0.926742134258,0.895620196231
3117,0.893988333087,0.730350004826,0.647937671426,0.716228638958
3118,1.2218573187,1.11801339207,1.06933131687,1.08388538643
3119,1.02151598847,0.964426989491,0.965491988074,0.932091369109
3120,2.78139598764,2.27837721259,2.11870553506,2.2686561769
3121,1.27202379068,1.08510299441,0.993671745332,1.06331534478
3122,1.31780919164,1.15889864315,1.0984327904,1.1404964216
3123,0.961431557955,0.867782728374,0.808703696274,0.84042928419
3124,1.70390300216,0.650948035611,0.789137077476,0.628146118723
3125,3.62568187558,1.06998177896,1.52857196267,1.11102453626
3126,0.877979392478,0.848771269037,0.826779708552,0.810241714863
3127,1.7853949411,1.49718454428,1.39966667262,1.48639043212
3128,1.39545918409,1.27566642275,1.27122797184,1.25602074775
3129,1.22400796658,1.06572388174,0.984591645708,1.04286108354
3130,1.44893070207,1.22259662562,1.11335657132,1.19747410446
3131,1.02541507084,0.967711545938,0.946594895468,0.934795021981
3132,0.968241639237,0.947506767701,0.953285843895,0.910217632596
3133,0.757563245154,0.794888018663,0.786923369704,0.741131257793
3134,0.755767587508,0.636216839439,0.573844337969,0.619280815603
3135,0.998436025468,0.971929847646,0.954276543612,0.909704645886
3136,0.954143329529,0.906221745183,0.892209369583,0.874801673462
3137,0.944468879072,0.757744640367,0.752630557319,0.77927844966
3138,1.05255488843,1.09625909278,1.15687121069,1.03337724186
3139,1.22961004356,1.07946171685,0.996979657609,1.0546021043
3140,0.753152159183,0.69217396434,0.804689117297,0.717248289177
3141,0.938337790909,0.876046230818,0.854909391478,0.849574022456
3142,0.983775101008,0.887114925997,0.835633955064,0.863383830953
3143,0.711259425843,0.739049597671,0.839303116303,0.720658508905
3144,1.63705850938,1.43277582863,1.31478555661,1.39655304114
3145,1.51218430136,1.2768494947,1.21768957112,1.27712618107
3146,0.956403495664,0.811508758891,0.777977065994,0.812909360614
3147,1.15605390793,0.992668986829,0.916972183838,0.974696533937
3148,1.22382007921,1.07761194359,1.07043062761,1.07730294449
3149,0.704675824009,0.509161424602,0.459001705135,0.515835282811
3150,1.03605757311,1.01507173776,1.01159345085,0.969980760472
3151,1.27529362856,1.14165200644,1.10477811522,1.12029654625
3152,0.929113908018,0.937755720086,0.786291459576,0.831882755341
3153,1.4750718876,1.03269708925,0.933244244011,1.03816588056
3154,1.08464954261,0.922446542689,0.885426558078,0.923993311127
3155,0.885270373882,0.865905090023,0.875525600347,0.833144209715
3156,1.1375917993,1.0131613773,0.987179573194,0.990607894297
3157,1.12913571677,0.934051872643,0.896486230143,0.940623564229
3158,1.00191266885,0.992155159476,0.965986645441,0.936943767908
3159,1.01095755968,0.923499444303,0.893835465346,0.902162541592
3160,1.90692173068,1.01673717896,1.0496745363,1.00541551616
3161,0.8909667349,0.783796176889,0.753232974552,0.770385082832
3162,1.03533759131,0.937198834274,0.899932453825,0.916584343717
3163,1.36300469211,1.12340920971,1.13393341365,1.15567552419
3164,1.04794234052,0.974909696179,0.944516486701,0.944834256289
3165,1.30973859255,1.12303559624,1.09657075747,1.12726251799
3166,1.03056836402,0.983347446393,1.02990229409,0.966512596344
3167,1.08933809527,1.01673372031,0.989947460108,0.98523218819
3168,1.12040962012,0.955344476287,0.930767675537,0.960257971797
3169,1.24600527918,1.1065670478,1.07902400066,1.09649416701
3170,1.14212627411,0.877025680744,0.791830735382,0.879019261858
3171,1.16746484024,0.907866793269,0.79151477377,0.891290567831
3172,1.16302301931,0.980469875141,0.903181832503,0.964709097901
