,actual,baseline,lbfgs,sgd,adam
2733,1250.08099,1194.09727175,1352.35641992,1418.61841765,1372.02539442
2734,2695.953094,2161.13364035,2555.1994762,2762.87074131,2590.45310371
2735,824.0,659.612772205,742.44988517,788.152712501,759.34045334
2736,1114.395213,1067.97670989,1139.47625249,1168.12623274,1177.73549623
2737,64.028206,57.8263497551,85.4806470856,71.5275910725,74.4391015749
2738,382.897947,463.531649681,460.088885033,431.336065347,472.301599791
2739,1552.852237,1504.53417046,1726.32156551,1884.55825308,1770.4008904
2740,1122.124533,1038.81643846,1174.11523942,1247.45749048,1198.39293375
2741,509.367228,301.004537872,332.938985872,347.38235228,341.632689415
2742,1289.714517,321.51145427,927.683566749,716.969986097,939.081420421
2743,322.313162,278.951730321,350.525937775,379.743729653,348.953088111
2744,173.968022,122.547621974,140.769518471,135.900540718,138.679650186
2745,410.26502,423.95877558,504.327565876,528.559562157,503.681813846
2746,817.622521,672.325312367,734.60334259,737.718297402,746.604615878
2747,638.159995,502.762075904,594.572858289,644.483344316,604.653101396
2748,450.025313,367.894734766,418.311629221,445.708285922,427.362927395
2749,608.626866,736.296179715,840.147368124,905.062024594,858.38398408
2750,469.319699,506.036708426,600.581376591,658.71734843,613.299186689
2751,160.318558,111.672531283,110.058123732,119.902920623,121.63200987
2752,1215.544791,1351.93999482,1612.46034047,1760.05459854,1638.8309025
2753,1592.490776,1294.98668264,1446.89183164,1500.55527023,1469.59762633
2754,1177.962244,617.484339669,717.826818764,752.377826577,721.033611548
2755,3354.183051,1834.29220273,3140.72023139,3182.06158642,3159.32057305
2756,440.917134,472.537574763,483.603394002,490.511209502,507.321391068
2757,607.480952,605.360999268,633.547141485,603.130290085,644.062387157
2758,1209.876943,1126.91074013,1136.86637882,1114.90131815,1182.25004522
2759,1717.642414,1699.75368717,1810.76372582,1836.75996359,1864.8124983
2760,256.065196,211.87894379,272.135689783,287.617931621,267.022889515
2761,183.468716,235.806508631,268.981156565,282.378339462,273.798171748
2762,407.941808,352.699953294,446.399228178,514.643385578,455.902717755
2763,1223.413857,1129.13997346,1271.09311738,1360.80671336,1301.89759258
2764,964.944544,454.556688492,926.894276907,861.506477848,950.65020959
2765,804.834733,643.381392197,675.331677158,627.996113709,677.213034639
2766,716.462668,836.754983097,838.693351444,836.558471765,881.871419377
2767,1189.929947,1162.37875803,1289.13616726,1359.18192633,1322.77694386
2768,206.367633,219.134135428,237.558410378,204.970612513,229.858548625
2769,383.81407,281.838743801,353.677123758,389.439643221,354.530922293
2770,2500.799194,1741.21798762,2153.06588704,2386.8216175,2168.66226858
2771,1882.0,1936.68612064,2040.1860595,2075.94429876,2114.21065649
2772,90.215953,136.571127472,115.928422827,109.497044888,126.515552627
2773,1007.340072,1033.88188202,1071.35539777,1080.70271385,1115.58264968
2774,411.043433,352.04854777,385.14231561,396.335164365,395.282671716
2775,2693.652364,2112.00494792,2269.93623661,2316.18395528,2332.85713578
2776,849.962486,602.019706137,729.720720313,780.306251174,732.32584003
2777,91.193759,83.9417723661,122.692761694,126.795225156,117.058241599
2778,394.253867,277.28613951,320.820862099,315.021802751,316.426389944
2779,2503.445707,1567.06005364,1857.48757501,2005.81961051,1881.03750705
2780,345.320658,387.33096241,626.633181031,654.838080965,621.727545355
2781,1717.137666,1672.50318964,1807.52496876,1867.53492248,1860.93416315
2782,108.346516,132.832810854,127.162848617,112.316608809,131.695356892
2783,200.819889,261.036486415,238.065039019,233.261634348,263.304576717
2784,222.485638,182.632316297,234.435580702,234.050273503,225.807187171
2785,834.221707,710.046678282,943.700654939,1074.82235302,955.595508433
2786,1733.564611,1537.94910186,1609.49773533,1671.84756931,1683.54270093
2787,2114.370129,1676.13629716,1879.45178132,1948.40253414,1906.31943489
2788,321.922288,321.179389215,330.006865169,326.933823076,344.04613689
2789,1014.100138,1007.55578971,1165.57604656,1266.54979614,1190.30021117
2790,2464.815694,1752.29438563,2038.68441298,2179.65960606,2063.18528768
2791,1146.041751,837.107370252,1088.50126434,1212.9620295,1091.59846198
2792,2756.050573,2374.89031808,2599.08754586,2693.80986389,2662.6937163
2793,645.285999,659.139333015,670.289914309,660.121667981,698.135464816
2794,1850.235126,1571.52557892,1908.95815661,2112.83495998,1937.74496216
2795,1483.899407,1887.3180162,1960.57083918,1973.08823371,2035.70393355
2796,760.620776,762.997316975,867.790103639,903.946888295,877.109915101
2797,1430.0,1350.74240439,1448.09887533,1488.80974131,1494.41608886
2798,747.567318,703.000890386,836.152808268,911.597466535,850.816187295
2799,283.991798,229.949140243,329.687544426,354.982365905,320.277909943
2800,120.127306,106.845759893,95.778601377,93.1088418382,106.005404013
2801,1424.960368,856.549780232,940.372325656,943.650989786,953.638857134
2802,1842.85928,1555.98872507,1652.67385867,1661.27064947,1699.76637737
2803,362.379323,278.085459877,290.234229569,244.310995401,290.256011395
2804,818.842836,748.465823298,870.905950626,949.182433638,890.231209057
2805,2018.542993,1483.99637495,2560.94219284,2582.70729955,2574.03643702
2806,1190.923017,854.808293041,960.674170957,1016.0121446,981.484526944
2807,1391.872845,1245.44956751,1304.54317905,1319.79825534,1353.38502325
2808,1145.662474,1246.73860042,1298.53132904,1313.64259,1350.18889113
2809,407.826475,391.018255722,493.837421764,554.621115555,498.300321885
2810,520.961207,625.450050491,719.433439858,740.870411142,721.576152995
2811,1889.008356,2029.76424439,2064.29752016,2086.36471916,2166.28160822
2812,83.0,85.9017717791,99.4479426435,117.86274997,106.082199117
2813,350.859076,249.923548215,251.675359285,255.454805964,266.314091595
2814,254.512958,178.692288569,215.54095485,213.036426269,209.814696065
2815,1907.340072,1990.35770901,2062.35178898,2078.89033541,2145.58436
2816,330.535659,318.355107475,352.377834329,373.145232009,362.187528138
2817,66.120307,62.6137586604,63.7721166947,62.9646169166,67.9299721686
2818,1003.445707,584.609178058,787.721977165,887.26041859,791.936597629
2819,806.319887,651.12151321,708.984371296,714.972125754,722.408087839
2820,1506.30883,1405.14695233,1611.07965566,1733.41057355,1640.95681704
2821,650.235126,567.332711414,708.18083901,796.910343737,716.251595649
2822,1671.689708,1550.40252035,1587.72777422,1583.20585537,1654.34863809
2823,1417.137666,1387.56968481,1464.94882214,1494.30039408,1518.23392322
2824,741.649245,615.800754583,673.262186868,675.73352178,683.980354127
2825,939.42722,705.127966928,814.725911439,852.468725794,819.831461217
2826,1675.858224,332.134767392,1293.13139736,830.379876473,1195.13914455
2827,282.235026,273.900255796,286.404121954,257.945342083,283.749050415
2828,4106.079991,1761.83104779,1813.97559842,1696.25189195,1828.29209112
2829,1159.829065,998.544890469,1132.3804246,1210.01753472,1156.40283938
2830,404.0,404.045467777,418.062908055,415.346266312,434.612456117
2831,696.211109,688.632860743,638.617435617,610.04805186,691.921190538
2832,1039.473174,786.574287688,948.649236483,1043.78349441,965.114124179
2833,198.769302,203.214343257,243.461244412,263.256078611,247.366216254
2834,1690.363329,558.494816559,1903.07883321,1326.37021869,1828.71855082
2835,513.038016,450.973075995,477.959330428,436.699679737,474.001971907
2836,495.798252,477.702571013,568.510173969,622.657183096,579.907738933
2837,63.783674,72.4405945383,68.3372502385,96.3961273992,83.9054554001
2838,496.388596,518.07598251,562.835130898,565.959072595,573.594747743
2839,1848.045993,1372.32807785,1545.85840889,1649.88765278,1581.18245856
2840,1696.0,1786.28108815,1915.31099968,1974.54397706,1977.35005266
2841,1578.515213,824.882688882,1315.65817155,1374.90845798,1315.79802103
2842,2406.304331,1895.60433125,2183.10922097,2321.5825471,2210.15593386
2843,634.391108,747.960395726,869.262206775,970.672702954,898.827797312
2844,921.469579,1007.71339274,996.781054396,935.023083137,1026.65870261
2845,2280.245521,2024.72343612,2415.03143621,2617.87240005,2446.29514227
2846,1895.0554,1317.5775031,1660.79905445,1857.89015161,1673.76132245
2847,869.0,767.597839925,852.547752328,905.156061155,875.680353947
2848,1656.0,1465.80717007,1557.45825946,1593.91304825,1611.21472898
2849,218.398184,216.14133146,254.171121154,244.711298461,247.76433757
2850,475.787223,535.138238414,570.070577439,600.974646859,595.288233508
2851,1649.886607,1385.15884745,1566.78036449,1637.8105687,1588.52817578
2852,289.528658,289.171002047,311.698718752,338.315595525,327.710865472
2853,177.6824,216.12515327,197.242038331,166.954447768,205.348242241
2854,2539.581044,2156.06418125,2623.89908066,2877.26547824,2654.10324315
2855,1239.42722,1023.84134374,1152.33585698,1191.14597584,1166.16078892
2856,2136.92336,1906.74156147,2280.95464728,2503.07714237,2321.51394934
2857,1130.016222,894.923997408,1062.39832859,1140.56750949,1072.81662343
2858,169.168625,227.294502271,243.099457104,249.00591681,252.213613952
2859,226.687042,285.988308265,272.068003425,226.471805865,275.906829119
2860,741.937362,835.979633529,859.688274502,858.689342911,895.542625426
2861,1788.0,2113.95796836,1966.50095776,1905.10734071,2129.05537111
2862,1193.84597,878.46492508,994.436442971,1028.12268575,1004.38530982
2863,2093.84597,1792.08822877,1933.15671199,1965.08120201,1981.6927598
2864,1793.652364,1290.63863329,1601.35830289,1777.2789261,1610.74518379
2865,2764.13547,1274.77464385,3040.85080479,2637.7404634,3199.62279689
2866,914.0,999.612638826,1033.04654644,940.291907666,1028.21813025
2867,852.690804,678.050461756,788.675482167,865.769962085,808.354270939
2868,243.45974,165.082094469,179.537568314,198.073780277,190.020330231
2869,711.658036,687.901252933,738.973240685,745.937897504,757.403005877
2870,942.322895,878.218380476,984.356614773,1048.76757852,1008.95467232
2871,3859.590754,2042.14763119,2675.16747207,3065.40272793,2721.40573771
2872,872.214956,987.200539191,1032.60510586,1040.67761888,1071.01883007
2873,977.960939,757.632805772,825.323454122,827.248962357,839.432118355
2874,2414.708054,1881.38264914,2374.45704247,2670.7817621,2399.74257279
2875,96.172593,86.1177054384,101.556683274,103.157746889,102.056334626
2876,996.885619,806.016683225,898.497132527,918.963009958,909.582490513
2877,2215.265833,1742.12979567,1943.73004166,2041.25509393,1984.96430213
2878,562.694716,679.633422955,789.979708953,859.899638101,807.357542947
2879,886.141744,873.839023418,903.527118355,907.491859465,940.697472626
2880,1097.665138,733.495218177,853.921751356,922.387789806,869.365516108
2881,555.0,489.408698394,543.500303626,544.752391556,548.340484888
2882,772.572423,720.759681736,739.895480692,703.012698079,754.324804685
2883,129.26654,158.252940171,154.419263047,131.817438999,156.150050549
2884,1389.539464,1214.75348375,1318.0863945,1350.26412329,1351.16026969
2885,778.869447,769.016147406,780.516036729,715.131317832,788.700883466
2886,644.692954,733.217897665,847.474146992,912.697834014,862.871908381
2887,1375.447126,838.40717948,1103.66703059,1265.65313029,1121.88000281
2888,1176.110703,1058.12947598,1113.69235449,1132.23609185,1154.9767131
2889,571.788872,620.467872821,630.936594583,579.612286718,637.101568833
2890,188.724249,179.239178195,212.891931154,249.462115122,222.206947712
2891,995.0554,664.340202064,1102.12109965,1128.48373494,1102.13246819
2892,913.77415,751.751501305,835.402668125,871.396664569,853.339572538
2893,464.682403,300.184963104,335.561148056,322.78832626,333.960734215
2894,940.0,1063.2447512,1116.3014422,1134.70274002,1158.79421557
2895,1110.695628,1080.47822029,1196.08917625,1292.5892628,1238.0128918
2896,1283.174861,483.23141089,1782.41177689,1184.43253746,1675.04597374
2897,593.592539,471.317350066,543.384984134,586.075806762,554.363036074
2898,1251.776744,1296.50438174,1456.47390265,1543.13976761,1488.27894334
2899,121.388211,139.088743309,165.284629781,181.103154792,169.568012153
2900,260.699729,189.290010517,194.986269616,162.721806056,193.614203273
2901,1082.891999,1166.30311572,1264.53980206,1306.52433117,1300.56958768
2902,190.15145,232.060745948,254.693832881,226.659105936,248.179479505
2903,97.080035,110.905263648,92.0810433039,88.4637991207,102.039125827
2904,500.0,418.141777811,490.278276532,536.371342474,502.08294753
2905,1390.15145,1405.42302451,1458.49694259,1441.54288655,1506.36316359
2906,91.674065,58.8142898488,84.5853684019,73.7133772504,75.2881549736
2907,195.619536,197.692512695,195.623911993,165.024323648,196.134202791
2908,567.369682,407.527475719,516.976803986,565.585078217,514.510186627
2909,1250.471035,1016.52054212,1060.47389399,1072.6338619,1102.19063328
2910,786.472097,729.112455657,848.023489283,906.974617971,859.690900501
2911,962.379323,658.409651152,740.789013062,714.698902721,735.919469863
2912,1125.847236,1299.4075794,1420.19605753,1472.2535592,1456.58688981
2913,1514.204775,969.872019249,1082.87949258,1077.17376795,1087.91727587
2914,670.219447,673.975967895,667.34120047,672.117482872,707.655540165
2915,595.000446,681.815562405,704.896027068,707.284161645,734.073933714
2916,787.662431,630.255049236,725.414709541,782.94650408,740.104500716
2917,685.735379,701.899121784,735.845190337,766.450213698,770.628813491
2918,2577.23818,1061.00561292,2552.80624115,2205.13776995,2687.48262112
2919,3078.529805,2197.43000066,2795.95944069,3160.03579615,2830.82507963
2920,623.0426,465.001020826,472.806284123,433.609960441,478.068249981
2921,233.136152,218.279628139,236.272736729,237.86867326,241.817403035
2922,205.958818,229.319278864,240.271918315,239.015530807,249.356878086
2923,2882.960209,2717.66911275,2904.40488255,2979.01243095,2998.95464872
2924,1437.130206,1226.2764473,1361.49072014,1406.29509183,1384.00380621
2925,1117.567337,986.073958994,1094.49492343,1159.2916327,1124.21086076
2926,1960.880031,1938.96059305,2006.83596612,2041.42023154,2095.5804148
2927,2005.753171,1604.21896839,1783.73051948,1852.49613332,1815.63172464
2928,1885.794553,1868.55785207,1959.0548238,1989.57759061,2031.99973216
2929,1363.105463,1316.70423313,1542.56534413,1659.70600148,1563.43092388
2930,226.527453,309.998039216,297.009242384,252.717167284,299.074450812
2931,858.171992,917.929281757,1031.48876996,1082.70239889,1051.86456177
2932,682.615408,512.864994017,596.613312295,643.626365433,607.537146654
2933,846.927319,737.521946439,850.852527219,904.894833533,862.37439445
2934,614.370129,491.683725301,553.145438523,550.999564048,554.133032891
2935,177.116068,157.238768649,157.494317683,122.307078297,154.44722146
2936,534.88002,496.044203529,553.224006999,570.065420996,561.675780992
2937,1531.057816,1070.49736886,1388.01379311,1575.48797671,1406.19269804
2938,2011.456714,1538.05491482,1683.49493496,1756.70089181,1728.55509442
2939,282.964769,290.885088496,338.810087328,338.074880026,334.908121053
2940,589.528658,607.779254133,624.606766694,642.514977531,657.564927835
2941,94.0,74.3515082973,107.091749784,100.562533119,97.7700784589
2942,910.97147,840.276873822,935.21528792,986.380264822,958.670400622
2943,1519.644028,1505.72690791,1704.39187681,1797.47741022,1733.02969244
2944,360.052946,345.354109403,386.177386701,397.022523543,392.58243129
2945,116.69836,133.022672609,129.839803875,106.046740553,129.991930406
2946,1719.850402,1390.00662809,1604.70133765,1705.28628869,1622.73236823
2947,517.250258,589.485170239,591.530025079,617.154931089,632.049479439
2948,554.52522,426.546201412,451.398575518,418.493331065,451.623347683
2949,2432.917129,2263.50648965,2513.53327579,2625.79668672,2566.24801604
2950,1604.757167,1448.59099443,1894.44994693,2158.60805648,1921.72399698
2951,149.303174,115.315350893,139.371966775,135.369509618,134.83576855
2952,1160.699729,972.039645594,1044.72132031,1047.38119777,1068.54778705
2953,1165.0,1266.78375378,1319.59272974,1328.66248166,1370.10085589
2954,936.989636,761.735776262,900.191819902,961.816121218,907.966674794
2955,655.635602,428.195727238,548.673808148,601.346964895,546.111709757
2956,518.09719,363.495930414,434.017889822,444.05602561,428.498114814
2957,985.865402,736.481729173,763.438624434,746.271788008,786.155604885
2958,1064.692157,1008.9184655,1041.81971551,967.32131398,1046.40160406
2959,266.01576,303.901311017,335.972571165,350.882992988,344.901261333
2960,783.647542,808.017170678,935.923467364,1003.74588416,950.598437839
2961,162.994114,188.974832783,207.119322078,188.221957822,204.026176535
2962,1698.769302,1613.508882,1713.75491746,1744.50912062,1770.42525109
2963,2453.045562,1499.2327913,1934.53922621,2198.46669288,1961.97314198
2964,1131.379142,1336.91177961,1383.65507284,1395.5717649,1440.95212296
2965,377.401671,283.614729497,325.521050233,317.903151425,321.735482461
2966,304.684672,319.688629353,371.901801697,400.219234392,378.776171099
2967,794.877443,819.043857907,918.682206548,933.72192413,926.089310471
2968,3020.688838,1535.8569929,3700.56405263,3195.90738125,3898.30386367
2969,708.00832,469.347611898,561.451214713,591.021311789,561.224001722
2970,830.440774,701.883924027,805.712106658,842.045935065,812.440753804
2971,340.11465,388.593002564,452.858313113,463.336886116,451.146715326
2972,1919.040212,1588.6809252,1666.84222294,1691.73692637,1729.2086339
2973,2293.251822,1965.61962308,2165.94991798,2220.38115076,2205.03705636
2974,428.003548,399.223815935,456.353290742,461.622182819,456.072450896
2975,683.81407,445.292960319,529.221392281,574.494224763,538.085824445
2976,1991.620835,1370.63148729,1584.32302758,1685.11563189,1601.75594366
2977,538.179781,361.54405539,476.183569124,526.713016504,475.131484
2978,738.172143,571.515632831,669.29359849,700.228084187,670.036650341
2979,1357.072134,1260.90949401,1299.32496929,1256.84801006,1335.26679668
2980,667.672457,681.575088223,773.122286285,795.860828074,779.198959595
2981,61.474789,45.617332455,45.9223356152,50.1573842072,51.0075092821
2982,2645.287667,2135.5855669,2486.50194654,2696.62830868,2533.45304498
2983,625.952191,628.32600179,758.276269999,829.481423964,770.152152017
2984,989.018016,1110.37759916,1071.36229098,931.870420704,1089.2520685
2985,1264.26944,812.209613253,1027.40564094,1134.70044029,1027.98689003
2986,870.418057,604.96785951,767.698554497,848.467469301,768.208775066
2987,651.776744,629.403324419,727.347654667,786.741565524,742.229258529
2988,177.961437,188.733828915,219.398829466,238.242955823,224.904223577
2989,1171.782905,570.993955361,630.928721392,643.831736418,641.39538772
2990,804.989831,666.948052232,772.266409966,809.582041404,776.922687399
2991,375.956313,398.380456692,365.223321042,357.677146207,400.151553616
2992,2383.768606,2214.40471639,2262.5465354,2183.82450078,2325.6690037
2993,180.240801,129.85737836,138.977775687,138.294750877,143.714693502
2994,2265.509318,2304.37762367,2368.23624553,2368.18487745,2465.55314777
2995,1567.426416,1240.46567678,1346.82620609,1391.42022787,1384.23091697
2996,1753.848434,1215.91183782,1439.72588498,1583.2030409,1471.20401593
2997,552.172403,681.708842968,816.430998656,891.29618777,829.926902966
2998,1749.959941,1262.28709979,1481.96676824,1590.72627118,1499.79144228
2999,652.0,594.12776126,637.06810392,653.762886131,657.969826322
3000,2221.524729,2087.12598024,2172.02201966,2185.06136027,2254.39215907
3001,2120.95935,1858.85632574,2115.35537517,2271.16482052,2158.741591
3002,854.801806,663.406509116,725.927549916,744.858060068,742.023798928
3003,719.205742,749.051958026,785.837828142,725.912409089,784.907250014
3004,1780.018801,1238.82172458,1339.85293619,1386.12137538,1379.4274799
3005,339.42722,285.568405626,351.685653636,366.217988451,347.82012588
3006,1060.948329,934.123048618,1071.72849318,1147.90992394,1090.41480031
3007,2904.084019,2130.50720602,2244.11960156,2278.14871099,2323.9645139
3008,984.559726,704.501443677,833.271031666,886.961003564,838.921867531
3009,437.488234,430.580466516,482.227221426,508.662308689,493.670209778
3010,1002.161908,1166.1680672,1179.73587144,1180.0511799,1237.21807662
3011,612.121586,552.083043934,569.58724199,532.529053437,575.308677756
3012,1122.264482,1200.22947405,1227.57801044,1159.92176559,1247.05792439
3013,1309.808271,1345.42966764,1374.83657902,1367.26684659,1432.75799478
3014,3092.0,2632.92024095,2926.86936203,3078.23902825,2993.4902036
3015,1604.123542,1271.80886861,1507.21888739,1638.11433682,1531.87499206
3016,1084.940544,1232.78291612,1265.5317274,1256.02801338,1314.78828641
3017,1080.102863,872.588066807,855.786979212,733.943508552,862.593152665
3018,288.405908,290.676453942,379.749516587,436.543471498,386.655481502
3019,110.52735,88.0008202258,104.853544056,82.8659736657,95.4262796517
3020,1428.126116,1370.77465164,1514.59707907,1552.35677612,1540.02721449
3021,169.319699,239.059012288,298.739336231,339.877107911,303.701852171
3022,3243.962542,1290.50005304,2302.72612857,2285.29906317,2315.05596912
3023,1792.94233,1841.07943616,1880.84286812,1863.50813081,1957.38564632
3024,382.469145,317.029219777,343.774246244,390.156170762,365.955332561
3025,444.946936,411.759112541,512.943109842,572.761512905,516.694587149
3026,392.386763,277.233196425,363.607037786,398.04676458,360.912144837
3027,2856.0,2791.81624888,2947.98575017,3004.18058137,3052.55442739
3028,271.317424,206.612017818,243.343049662,263.963594502,248.511599308
3029,257.223036,200.484941592,234.086760711,222.126888383,228.043512917
3030,103.45344,75.5195959493,95.3204103266,74.3140308374,85.1450603964
3031,643.442894,579.815207067,655.309188859,691.56932072,668.166352835
3032,605.943834,662.980786828,705.14534969,736.196608409,734.509964798
3033,408.383666,290.32378984,335.28665205,359.728080786,341.626942255
3034,941.751602,598.452757394,747.115236938,817.852355681,747.489069984
3035,897.766269,956.289816981,1085.15095336,1155.38070237,1106.76675239
3036,1890.348694,1828.58385985,2049.09792003,2171.65206907,2095.30770456
3037,1078.372818,1379.77635175,1435.16544436,1456.20176289,1494.77493468
3038,770.524809,489.264929058,859.424365255,855.273087805,859.534027925
3039,2753.045562,1778.38119335,2192.85230815,2440.60399409,2213.21525209
3040,917.89793,933.607275682,1003.11893486,1027.67665445,1033.762871
3041,276.774185,285.449297344,318.139565181,303.803135732,316.355448612
3042,943.571699,820.568707174,881.996582324,922.691838822,914.473137987
3043,1862.168914,1544.95225553,1683.74934748,1715.30157098,1719.55567011
3044,206.298019,209.694079707,229.156790191,260.402918972,243.575028909
3045,535.38271,505.035346699,620.083514854,665.867398378,621.550674459
3046,748.0,644.679008247,721.764219756,764.192886484,739.078805914
3047,319.768023,395.144696803,409.871802127,437.098757435,434.868849757
3048,1436.0,936.741818663,1164.21163106,1232.03665204,1157.99650009
3049,119.446978,156.263571863,160.310548086,152.647073582,165.001103519
3050,1507.761538,1494.04059225,1657.09067999,1724.61180539,1690.97655128
3051,2934.641785,2195.17864256,2682.1666126,2975.48343502,2716.06321057
3052,251.481523,281.956333282,336.256044296,350.326138947,334.768009489
3053,372.306245,359.182020637,356.227599524,325.337200745,368.557492577
3054,283.580446,364.23022159,334.736127586,324.464073926,366.269532926
3055,932.29332,934.626980902,1055.58310582,1106.41247299,1073.30909323
3056,555.607387,608.864731846,604.964895173,563.71612465,621.443747496
3057,1003.658274,909.980824951,1039.43833087,1091.51131054,1051.58699568
3058,273.455,338.354333881,440.510765441,485.619402821,439.172703277
3059,2164.988037,1972.64774494,2134.30155182,2228.01503182,2202.87786101
3060,2320.802559,1860.16914482,1917.43074722,1886.79709582,1982.77753113
3061,2608.974275,2720.62458247,2832.45717981,2878.05025544,2947.44453455
3062,1550.693442,1258.03108554,1396.7639405,1431.55605464,1417.20385324
3063,1395.619536,1124.43052337,1177.5179117,1191.17405224,1221.83992325
3064,921.568862,695.5369219,768.537392705,800.021264038,786.191275824
3065,408.212553,366.064497315,422.439889243,434.55858741,423.0579238
3066,669.047377,512.913335171,632.92470529,706.104324259,640.010936158
3067,171.409091,172.297971089,214.404693888,200.600357728,202.925631992
3068,682.346089,667.858942346,720.297525405,745.615857043,743.551942979
3069,278.770017,318.611833737,368.845099473,370.211333929,366.070633054
3070,428.199492,475.538575895,531.657511413,564.038973606,545.446711873
3071,863.70595,814.410938327,840.47391559,878.815765405,887.215800502
3072,1932.700305,1711.57429758,1783.46417639,1776.20435117,1843.31551198
3073,1023.917896,639.041610634,757.857489653,766.311194883,747.477295126
3074,301.484278,255.873039914,327.664097733,380.024340261,334.600186116
3075,1229.594484,1165.99226405,1279.69012119,1364.75509504,1322.94427423
3076,478.008467,512.68531158,586.359080543,606.372389554,590.104229618
3077,559.211196,491.734882057,564.803028343,586.005515327,568.119418476
3078,1552.013415,1200.10637712,1363.90376014,1456.4609185,1391.10277075
3079,672.473724,513.701905278,585.164552152,602.759926897,590.585128437
3080,212.128127,207.699354839,271.507636189,287.691510441,264.95106179
3081,941.733328,750.64005325,840.884719003,874.662572289,855.723355954
3082,1060.249094,809.463068029,835.903632627,838.340208303,870.466361969
3083,1766.921093,2116.77578004,2249.47064728,2302.92081042,2326.4666291
3084,2056.324851,589.716067804,1773.44668858,1337.70084817,1773.73687321
3085,1958.910579,2117.24249582,2182.82514219,2042.62229068,2201.10334617
3086,1676.060893,1814.73652483,1884.17095601,1729.46369649,1876.28250079
3087,1317.556543,1102.28671137,1239.61494408,1266.9551809,1250.12624203
3088,2126.415377,2103.36173708,2334.05463159,2434.92238209,2382.60798958
3089,648.495143,762.146416378,684.309738336,580.036023129,717.145918263
3090,859.970099,625.637086948,793.526290171,874.239909518,792.737685127
3091,1154.52522,1097.16943652,1134.03424469,1086.00078482,1158.46858135
3092,162.956995,140.091074706,164.018338835,175.99462234,167.335502961
3093,837.397252,1053.92353497,1186.88992205,1231.99291518,1204.107969
3094,591.914348,546.781985787,597.57200129,639.070560433,620.152424407
3095,1140.0,1031.41910476,1071.6852674,1065.39717128,1108.87896555
3096,969.46456,810.856456322,822.815397727,757.114260365,831.689841955
3097,2258.738608,1988.28026947,2043.34590735,1862.42936903,2043.03798302
3098,167.633504,170.582810527,214.430628003,214.011229819,207.372608486
3099,1890.879616,1346.58763714,1560.33071758,1661.33664593,1577.28296522
3100,1841.457216,1684.74133548,1834.68047231,1904.58415035,1884.44761537
3101,2819.783372,2689.67103518,2764.17558344,2786.51892031,2885.72186974
3102,2805.733814,2124.6421805,2631.89800092,2925.56079279,2650.05293294
3103,900.317515,855.004270304,897.609555637,905.346806694,930.064825227
3104,1313.389987,1063.55423412,1192.14973639,1265.02694055,1220.04227568
3105,922.94411,883.457281224,970.086979391,985.514091107,986.840344617
3106,509.203791,482.949538989,516.152391548,504.677898697,525.348497458
3107,597.987914,813.630128143,896.023342685,910.112919746,910.319260982
3108,681.718256,622.898938444,708.959951865,726.284370215,712.555045033
3109,472.0,371.413848525,383.918080531,383.03845673,399.911049408
3110,1505.073937,1829.62096573,1799.5972611,1688.36066839,1861.66609313
3111,538.548216,549.734536083,656.021818077,694.249067644,657.610400819
3112,107.972103,122.423245781,120.589807763,110.290486029,126.799959439
3113,1045.368251,864.165623172,963.154208091,1007.1641048,983.381970163
3114,3020.57154,2235.01412922,2338.95044347,2364.07719763,2425.44530897
3115,240.0,213.121054357,237.754103169,237.897945717,239.882874139
3116,389.831028,401.798093013,421.210583876,420.646708064,435.263775472
3117,181.264829,202.759725481,248.18898857,279.756583069,253.082352674
3118,364.953972,298.687879848,326.430769603,341.291764527,336.709006846
3119,228.153955,223.34839354,236.569442256,236.308491234,244.77638412
3120,1650.391035,593.367877978,724.371287545,778.961968848,727.475168696
3121,1610.025021,1265.71926783,1483.75318222,1620.27855634,1514.15572898
3122,1106.940716,839.985578353,955.166116159,1007.74551313,970.577982565
3123,775.787223,806.908423778,893.987858521,959.297238994,923.084473131
3124,205.699311,120.722430056,315.999587904,260.663599356,327.470479987
3125,4443.303107,1225.50826561,4152.69044236,2906.83279265,3999.28441002
3126,1384.419474,1576.82456543,1631.08663606,1674.47200225,1708.64996038
3127,2083.868361,1167.17501155,1391.85805047,1488.83187816,1401.96567198
3128,1027.569025,736.366234655,805.515459741,808.32789064,818.114690254
3129,806.450713,658.860673314,756.71637543,819.071253057,773.305980759
3130,1897.31934,1309.461755,1551.87680077,1704.14347827,1584.43454679
3131,1805.016474,1760.27886203,1865.24226313,1906.85211028,1930.92221456
3132,2380.61707,2458.70139594,2512.50666607,2497.27517223,2615.43721495
3133,195.655873,258.27001805,246.14268728,248.633959204,263.99625025
3134,258.171992,341.602360656,405.792453132,449.898996849,416.890020642
3135,97.31934,97.4717833868,100.130004481,101.98232436,106.979051322
3136,2024.790208,2122.10277569,2234.32092505,2269.41150477,2314.57057002
3137,166.543043,176.335130453,219.787820498,221.281266593,213.714421428
3138,271.788872,258.218241145,247.923938592,234.934424411,263.010313165
3139,861.592824,700.704120393,798.168948976,864.203012994,816.983789891
3140,162.394054,215.619184012,234.614507864,201.809680918,226.41260558
3141,1777.724028,1894.5459143,2029.25823485,2079.42975679,2092.48868375
3142,1544.327849,1569.79765743,1740.84304496,1848.09130797,1788.6921131
