,actual,baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
2667,332.319734,321.94920111,356.555271828,366.086755334,346.476779292,372.095267013,356.024450619,365.04560828,418.578646493,416.90431691
2668,216.645864,216.130635155,213.635208578,211.852028043,211.231315451,210.00978451,211.290562278,209.364505329,196.423509259,193.579083417
2669,764.318795,849.103765038,855.67361613,848.717180465,842.546158478,847.785275111,849.722684024,845.182640128,750.8369478,752.18903466
2670,1070.0,1068.30982195,1254.34981917,1261.05778423,1247.3152114,1256.94186868,1255.04852531,1252.90232146,1379.00102202,1380.01286857
2671,44.282841,102.485703055,119.283729401,118.245523131,120.122994229,118.256007535,119.635399809,118.629486951,132.119792105,130.765410972
2672,1408.826442,850.531735494,963.538277603,962.840049991,977.515026487,965.151587402,968.960725506,964.874620624,1008.21894206,1008.43776256
2673,815.345985,738.826541893,771.487365018,779.617888779,765.056708209,783.364689658,771.584273179,781.627134709,767.796572339,767.583060047
2674,1401.205866,1090.87602526,1201.21232464,1202.22097951,1215.52654602,1205.19578457,1207.8748347,1208.24878933,1221.94297505,1222.31964528
2675,926.415377,920.7620601,966.5434191,973.601508722,959.812461692,975.861082842,966.843592223,976.768983572,942.165783588,943.400558783
2676,890.899271,664.420026767,804.166731683,795.632613039,811.928036592,789.222732127,805.129075509,790.907187205,869.382215032,869.461412127
2677,984.363273,938.569406243,1051.02256691,1063.47116813,1049.15715617,1070.20596869,1054.52785058,1062.87593514,1129.04617428,1130.08143375
2678,4351.654596,1388.53383779,3397.31903841,3438.69838789,3479.81531902,3440.64388936,3422.01795018,3409.06007431,2551.65689336,2551.31483816
2679,323.128983,322.573653682,331.026833444,335.286193455,327.982307147,335.599945962,329.208177618,334.373900125,314.690197174,315.649162695
2680,233.053553,246.514150222,308.923579978,305.045932469,310.452647533,301.137867646,308.883519824,304.498219128,333.581782605,333.447315968
2681,1271.97874,1046.09743214,1051.42655201,1030.21341693,1043.45953359,1032.3325146,1043.69030011,1028.95450427,884.146252317,884.742692098
2682,630.051984,652.041930052,708.845572339,721.033830262,703.920205444,725.9984442,710.617487703,723.096047008,742.586382189,743.55565372
2683,193.689573,224.821964775,237.786327047,246.214704233,237.909885314,249.041831278,237.04269642,246.503535302,251.755827457,252.569103101
2684,200.0,173.083510421,177.394274924,176.389693966,179.314355845,172.35475752,175.471093164,171.708534651,153.523931944,152.904426903
2685,1646.570314,1849.36837886,2062.98243749,2075.86179606,2078.05928749,2089.5137122,2073.26797201,2076.45011095,2187.48582238,2188.99254312
2686,825.972761,819.207167192,882.904716031,894.723586821,878.747020159,899.560999265,885.306069381,898.214150991,905.842245142,906.917176505
2687,167.04264,76.167311205,91.6326704049,91.9865653679,91.0663632147,88.5434681942,91.7669548281,92.8401205711,85.3682278114,85.2405884403
2688,1067.0,1070.65843943,1170.71246718,1171.68097339,1184.39258732,1175.19095549,1177.13514113,1177.79337776,1184.44028896,1184.86198112
2689,1105.513433,862.764653559,885.695356365,872.709665999,880.360016711,870.238237016,881.26051123,872.711766859,775.433051604,775.825226699
2690,709.193488,554.977027466,586.784254263,583.813214917,587.343699234,582.168377569,586.939040639,586.042340336,551.897790278,552.115685132
2691,981.867805,738.384694093,865.709349071,862.548671356,876.140225981,860.400230655,869.20164572,863.220220529,917.432420461,917.411136434
2692,113.87845,190.651201312,212.181750689,224.207548694,207.540542641,226.40322795,211.611545136,223.637189312,249.011193069,249.707915397
2693,107.38755,78.3242527664,75.6292874344,83.8724928501,84.6863777191,94.3147925446,78.9582795696,86.598423637,114.022190201,112.446409076
2694,295.000446,238.268356288,241.949084896,243.3170712,241.916563443,242.543623027,239.810898842,241.020800442,219.526712259,220.46346191
2695,205.365559,178.977347221,201.435259607,214.635346863,195.886678853,216.466893162,201.087188297,214.224165175,240.425382779,241.107019158
2696,951.316508,1278.30913944,1227.05585791,1196.60551014,1217.9131215,1217.19420533,1213.24528431,1197.19727735,939.793696668,937.5811703
2697,350.540285,332.891655357,350.364105946,358.49667625,347.167341999,360.392086047,349.618546426,359.129728681,354.9487341,355.839104235
2698,1398.922197,1338.88630213,1419.42584028,1429.8358249,1418.25080231,1438.4053678,1423.46435511,1435.5216631,1436.45105649,1435.18022586
2699,20.351551,30.2140235248,31.7897095561,29.8111608725,19.7644735072,22.4541193019,34.0059666752,22.6116542331,7.79437145362,7.12944877839
2700,313.994363,334.445438647,389.315618283,388.414963482,393.88375132,387.447803317,391.025098355,389.25226656,409.796711831,409.783854661
2701,2504.581925,2379.095149,2549.42898777,2561.62108894,2560.33710699,2573.28944772,2559.86117334,2574.32567986,2555.79706916,2557.72998759
2702,891.538046,713.556272004,837.658374341,833.287718091,848.782936718,832.037062518,840.831539586,831.701707151,894.896266281,894.985131727
2703,2276.763427,2328.06708255,2427.57801618,2425.60764511,2422.47833606,2429.10861735,2428.25688715,2433.49770052,2305.76017703,2307.85188018
2704,108.19441,97.3201207242,100.721559635,94.341551678,101.90866452,92.5775274591,102.093579623,90.3463183754,63.1394461833,64.0738306082
2705,1252.0,1224.68583578,1340.02382358,1353.55017684,1341.97515011,1362.11106875,1345.76459823,1357.75130251,1395.4675642,1396.69675645
2706,727.569025,497.024832128,558.022329468,558.338819511,563.950492603,557.85800404,560.851412193,561.13261826,571.544501849,571.615917495
2707,768.44362,595.864567285,711.382895426,705.449501918,719.679036636,701.963976257,713.074740669,702.163636206,766.340214406,766.425121732
2708,1978.247202,1942.63152675,2096.23463151,2109.67903098,2104.88450374,2120.71871207,2105.52712552,2119.40033083,2128.66315917,2130.32212941
2709,183.914592,173.202272961,176.706523147,173.191934196,178.977468296,170.924653456,175.808994878,169.37827186,136.788193304,137.696738548
2710,571.625995,608.612557828,649.575509262,648.542729514,652.598045673,648.321624378,651.088587628,651.424233816,637.614051785,636.45902633
2711,1918.047587,1560.2981906,1896.80977302,1874.90869056,1914.1570924,1857.0216335,1898.10913217,1861.422681,2053.78878703,2054.09621125
2712,111.439024,80.5378253524,87.2703951322,90.7707237207,93.0337216441,93.880878118,87.0087637127,90.9682808674,99.3838207773,100.076760004
2713,573.454139,408.718438377,481.67383458,478.982787973,487.815159291,477.928055941,483.386113546,478.088623095,514.891400697,514.925026753
2714,106.784606,95.6818022132,94.6420315689,105.025123507,100.996447749,115.184229608,97.4843874294,107.365561082,136.524974744,134.970384979
2715,588.091484,669.665549653,662.334594064,655.682791496,650.105799582,655.163386409,655.839132376,649.925324048,570.050091881,569.873146997
2716,725.920206,785.473153497,898.384534158,907.813888513,890.683584138,911.416078909,899.530197754,903.727949603,994.356431951,994.070911631
2717,3208.362223,1661.88142787,4455.32907257,4528.67954446,4548.42624786,4502.55975586,4485.22158736,4467.43519231,3130.91155265,3130.44041615
2718,1492.775111,1593.68899487,1591.49258248,1559.29863791,1578.99885865,1563.31606379,1578.81983485,1555.68074583,1339.73827787,1339.23668792
2719,188.0,106.357418568,113.229092869,113.120111173,118.023755372,113.267553139,111.869516628,111.78993893,106.699070514,107.504614877
2720,2017.137666,1970.97766281,2100.46303991,2111.34911728,2105.62711087,2120.89698158,2107.92280314,2121.59163317,2094.08430551,2095.85813858
2721,1765.0,1848.26882433,1947.43884878,1952.82836881,1944.75702328,1956.93530051,1950.42419042,1960.92328142,1890.19247831,1891.91412531
2722,2580.995053,2689.20778466,2831.03473263,2833.75890286,2832.79496881,2839.91383707,2836.06956082,2845.98157662,2737.10358623,2739.30845238
2723,1741.567424,1046.32996268,1500.08087268,1462.75482271,1489.6619607,1449.47131752,1488.56484506,1461.38263652,1570.68012021,1570.72243635
2724,305.350153,362.156674809,399.595101064,399.397915535,403.624565124,400.388291027,401.507709871,401.181347721,414.056881677,412.803472297
2725,950.148637,1018.18379959,1023.51526013,1018.75550881,1009.83052874,1018.41546133,1017.30206446,1014.58149957,931.938408665,930.551371883
2726,988.718405,1045.7883169,1181.60958718,1193.25891733,1180.64303848,1199.27936196,1185.38463752,1191.835867,1272.63170172,1273.66192045
2727,554.0,509.599536357,516.761280314,506.96738794,512.622887945,506.915326169,513.152764897,506.658335804,436.608840191,436.845074878
2728,78.456148,60.8995483184,71.6812108365,65.4242372691,68.2351552425,65.2586264704,69.4485845141,63.7759420788,60.1875565507,60.9702375089
2729,2008.0,1944.52138453,2272.40911823,2273.68313163,2281.36031913,2269.69067014,2277.37167201,2260.51097561,2471.60230603,2472.96387026
2730,1506.846679,1272.3214324,1316.41570315,1310.58095346,1301.3591236,1305.21525908,1311.0309334,1309.93821626,1196.61544665,1197.97861578
2731,1147.909876,902.455559769,1053.02634022,1058.10672064,1042.66610477,1058.38778563,1053.1947115,1051.31103344,1176.63681501,1175.21405539
2732,695.417632,607.393637315,592.758165748,581.327327058,582.089023869,585.227312042,586.553484575,576.985105523,464.435101366,465.692137575
2733,1250.08099,1194.09727175,1349.20215273,1348.09978133,1370.28514076,1352.98100842,1357.10777674,1349.95829061,1415.50774261,1415.90143515
2734,2695.953094,2161.13364035,2592.1027319,2567.27513703,2621.62305323,2549.78359127,2596.74902759,2550.12832931,2801.43556162,2801.99520523
2735,824.0,659.612772205,727.216098003,740.010081438,722.335543404,746.163750719,729.21576191,740.34013289,779.825705978,780.789891814
2736,1114.395213,1067.97670989,1131.74287612,1141.29880378,1127.56564561,1145.75826397,1134.01635236,1146.10266341,1124.51681084,1125.80495676
2737,64.028206,57.8263497551,83.7747840875,82.036049428,83.5628433707,79.0550907499,83.5348100078,82.483667407,91.4267506785,91.2682423182
2738,382.897947,463.531649681,461.444205942,454.595974954,456.827652856,453.223098494,457.097138896,451.638685351,403.19705531,400.481807638
2739,1552.852237,1504.53417046,1729.76299742,1734.07438951,1733.42810442,1739.69208951,1734.38634047,1726.44786905,1892.9025909,1891.65642617
2740,1122.124533,1038.81643846,1158.5597216,1171.31945776,1158.6347241,1179.13710015,1162.94285288,1171.36164352,1238.09095253,1239.19014324
2741,509.367228,301.004537872,320.753803175,330.704539665,317.708718252,334.155208402,320.409322271,331.30636494,339.771698734,340.616030186
2742,1289.714517,321.51145427,944.430830891,956.159305456,955.853443673,948.029174084,948.188932551,943.497522624,629.15291167,628.961350061
2743,322.313162,278.951730321,361.926694463,354.34962859,361.219325582,347.90884805,360.301756694,351.798640847,392.164149162,392.14718384
2744,173.968022,122.547621974,139.421612967,139.545956951,140.209429073,138.392242075,139.932459716,140.427189144,140.704710438,140.683939861
2745,410.26502,423.95877558,506.937061092,502.923097942,512.597628629,500.493791309,508.183044617,501.244093827,544.958303081,544.972535803
2746,817.622521,672.325312367,732.925834755,733.024399487,738.60283709,732.601556546,735.930784656,737.281331412,727.890830244,728.091110159
2747,638.159995,502.762075904,582.890407551,594.240412103,570.492256058,593.954374214,582.206420153,591.106007747,652.247395943,653.032623446
2748,450.025313,367.894734766,404.240023684,416.216003067,397.771502736,420.46158018,404.305206823,415.959264846,443.467206621,444.285495649
2749,608.626866,736.296179715,827.02216436,839.416992058,821.808438166,844.837250493,829.026265563,837.419412245,900.097954611,901.074501741
2750,469.319699,506.036708426,591.098086789,602.632746544,577.328713819,601.084393164,590.147775202,598.786410126,663.936346798,664.747591998
2751,160.318558,111.672531283,115.370630628,115.817924298,120.24657529,116.607919269,113.681189501,114.112482581,117.208539346,116.630636584
2752,1215.544791,1351.93999482,1651.7432951,1627.14821615,1663.78245007,1612.8058625,1651.72989309,1615.08936154,1803.79606612,1801.67225634
2753,1592.490776,1294.98668264,1437.97286483,1438.79581761,1458.67752583,1444.62159482,1446.73496057,1443.9889994,1484.82773719,1485.3113825
2754,1177.962244,617.484339669,718.564915772,715.680854791,728.646103512,715.575038936,721.696821405,714.897023581,764.821774076,764.923823027
2755,3354.183051,1834.29220273,3119.74341966,3066.71967901,3136.21713216,3090.17326519,3108.62719635,3089.57704811,2984.53442948,2984.47681476
2756,440.917134,472.537574763,494.80698516,493.108520628,494.803161478,491.860411076,494.471939314,493.677355721,481.370735232,478.735968246
2757,607.480952,605.360999268,635.407224821,629.77086572,633.310859821,626.327021488,633.961328586,631.075876642,579.245215072,579.448783044
2758,1209.876943,1126.91074013,1140.16820068,1133.59375309,1126.04245786,1132.89051219,1133.9698246,1130.47843793,1029.77155429,1029.85952955
2759,1717.642414,1699.75368717,1814.78005437,1812.77427436,1828.07090238,1815.90829562,1821.22900588,1822.63401697,1773.64694031,1774.45094767
2760,256.065196,211.87894379,280.060717212,273.271043865,278.537049057,267.698090611,278.436817115,271.687458133,303.917658141,303.846036983
2761,183.468716,235.806508631,256.408278007,266.555858193,254.012410782,269.739865957,255.813482516,266.673427122,282.547349679,283.301024226
2762,407.941808,352.699953294,443.275895124,454.445318407,421.864088602,456.430700867,441.450973824,454.648646613,510.698532343,510.243387774
2763,1223.413857,1129.13997346,1279.02203477,1274.58813264,1299.22867242,1281.92234358,1286.09243949,1274.28542334,1365.97667905,1363.81202566
2764,964.944544,454.556688492,917.935609509,912.26210209,933.673868745,922.334340268,920.103634642,916.72828385,793.014229697,792.890150545
2765,804.834733,643.381392197,667.277426637,659.293458981,663.999555307,656.407830234,664.755932636,659.875985467,595.251089578,595.507595269
2766,716.462668,836.754983097,847.885518166,846.077564226,836.235428127,845.446147506,843.322414458,843.508381979,776.369013538,776.262183342
2767,1189.929947,1162.37875803,1276.83848209,1288.52080226,1277.20314874,1298.32788494,1281.79064844,1291.49159198,1353.8114327,1352.32874387
2768,206.367633,219.134135428,232.288192537,229.402615502,230.231920043,226.94873321,231.178954062,229.875941366,202.373308423,202.364163899
2769,383.81407,281.838743801,341.319200791,353.900858241,325.313936029,352.892460449,339.684772357,353.086944225,395.814463464,396.441710355
2770,2500.799194,1741.21798762,2231.93792113,2190.92404691,2234.35931999,2154.89168503,2224.17789072,2172.71175489,2414.13935339,2414.4277928
2771,1882.0,1936.68612064,2040.66005407,2046.39112225,2039.32262733,2051.66773659,2044.3383848,2055.13310881,1984.79669499,1986.58909883
2772,90.215953,136.571127472,123.700859131,121.531826083,125.559771896,118.212859193,122.736853559,113.696410882,87.2142881818,85.1204174447
2773,1007.340072,1033.88188202,1073.41708638,1076.81647366,1064.96808683,1078.25915835,1072.28831753,1079.05391602,1021.0979755,1022.45588602
2774,411.043433,352.04854777,374.483311767,383.862324306,370.645075587,386.376320891,374.105210804,384.804813724,386.820635694,387.691632001
2775,2693.652364,2112.00494792,2270.02177541,2269.72380577,2290.74087214,2275.51730433,2280.07248961,2282.43688322,2246.53548898,2247.5133542
2776,849.962486,602.019706137,742.455822754,732.359035623,747.314810846,723.626500944,742.141713034,727.240882226,804.863305204,804.906014316
2777,91.193759,83.9417723661,128.633643722,122.795293938,125.803275594,120.84900882,126.890505489,123.584374883,136.676237646,136.573158168
2778,394.253867,277.28613951,317.061098912,317.196357346,319.723573124,315.507451347,318.443771689,318.93920786,325.089657526,325.062061705
2779,2503.445707,1567.06005364,1884.69802373,1865.93310447,1905.27068707,1852.25322688,1887.67282225,1853.41380426,2037.60480229,2037.9787922
2780,345.320658,387.33096241,592.783243155,605.275580249,574.77677919,622.24113438,594.54633569,615.030732441,632.215745409,630.703029865
2781,1717.137666,1672.50318964,1792.94185126,1805.26078332,1797.1157129,1814.62036843,1799.97927017,1813.71153831,1808.79204012,1810.36779731
2782,108.346516,132.832810854,133.493682399,128.342918275,136.569770123,127.037271815,133.717212004,124.297512818,92.6994441171,93.6461873025
2783,200.819889,261.036486415,258.540004807,256.190828061,256.440505702,253.324613472,255.672763922,250.846026565,211.885508888,211.342016055
2784,222.485638,182.632316297,236.040398162,231.636595344,236.05432906,227.431415428,235.385146511,230.884231196,256.496747056,256.371270939
2785,834.221707,710.046678282,1004.21571725,978.914965031,996.79613978,968.090671071,996.486391889,976.956818703,1058.32540558,1058.34117746
2786,1733.564611,1537.94910186,1613.76060512,1622.01062543,1612.24501461,1630.62586757,1617.22423819,1628.1434999,1602.99221674,1601.89581388
2787,2114.370129,1676.13629716,1868.34908498,1869.09050307,1895.23042423,1875.98033072,1879.59896953,1875.43869287,1933.87861518,1934.4610996
2788,321.922288,321.179389215,330.435024562,333.265964573,327.071895324,332.120063346,328.236061845,331.666150131,306.870469354,307.812407471
2789,1014.100138,1007.55578971,1183.55688901,1172.33292228,1198.88695154,1172.38021674,1187.26894674,1166.83424293,1287.50404126,1285.30735946
2790,2464.815694,1752.29438563,2052.44146315,2040.58212198,2081.9384902,2038.23801097,2060.21133632,2032.80882869,2201.22611772,2201.69653544
2791,1146.041751,837.107370252,1140.42468804,1111.81804817,1132.26541756,1093.72055641,1132.2897362,1106.44519556,1221.33477962,1221.29335668
2792,2756.050573,2374.89031808,2574.11807317,2588.66193423,2590.10362929,2602.95914664,2586.78189478,2600.16988312,2626.29257468,2628.14646003
2793,645.285999,659.139333015,673.048913516,672.78176632,663.225295003,671.594018346,669.517490778,671.112807107,613.373728571,614.549471865
2794,1850.235126,1571.52557892,1943.80079539,1935.04963622,1928.46407297,1911.60641243,1939.04697817,1919.20598463,2133.15572265,2134.21128368
2795,1483.899407,1887.3180162,1978.43570331,1969.95491376,1984.87568034,1971.29308695,1980.60090706,1977.50602622,1882.37324775,1881.9663821
2796,760.620776,762.997316975,864.838117045,864.082362788,877.66402001,866.379017811,869.725321809,865.617652695,906.426461601,906.634085535
2797,1430.0,1350.74240439,1438.28041333,1448.87682481,1437.1838693,1455.19416003,1442.48099865,1455.49825332,1436.81267117,1438.23762525
2798,747.567318,703.000890386,829.968589264,839.039685495,816.734148281,835.280197557,829.044823765,833.548469907,922.719613085,923.563846459
2799,283.991798,229.949140243,344.506537273,332.447248507,339.020469426,329.142871581,340.738401284,333.692357886,361.001553343,360.880540391
2800,120.127306,106.845759893,109.034400444,104.748046704,110.270766085,101.028831978,108.387605896,99.2626601899,83.1409936584,82.5191002128
2801,1424.960368,856.549780232,937.38071829,937.686991389,944.886503093,936.942048663,941.357072971,943.151666387,934.362134444,934.594434899
2802,1842.85928,1555.98872507,1658.06085266,1654.79048337,1667.19618735,1655.29499841,1662.5470713,1663.36027395,1604.85966001,1605.54787488
2803,362.379323,278.085459877,302.827331882,300.073472682,300.425439488,296.081334151,302.068239149,302.999465536,256.3587266,256.171907336
2804,818.842836,748.465823298,861.806211613,872.625484608,853.357029458,873.428303865,862.558079914,867.919377425,950.611232072,951.552362214
2805,2018.542993,1483.99637495,2541.57288245,2497.87479685,2555.00972293,2517.86750097,2532.6282236,2517.25277636,2424.41420529,2424.32242616
2806,1190.923017,854.808293041,944.437829331,957.45033454,941.949279084,964.582613665,947.75461316,958.387215152,1005.24439035,1006.28747066
2807,1391.872845,1245.44956751,1304.65447671,1309.72819106,1297.86303205,1311.8924792,1305.0479707,1314.00281943,1257.73868173,1259.16146637
2808,1145.662474,1246.73860042,1300.37726313,1304.36594633,1293.09604832,1306.68021657,1300.26393024,1308.16220975,1246.00633675,1247.46844799
2809,407.826475,391.018255722,487.551850276,499.210847276,466.606500796,496.563939382,485.121543795,497.654190111,553.948909312,554.609988225
2810,520.961207,625.450050491,716.093491203,715.115605328,725.755626413,715.531268611,719.781311443,716.56443334,751.398281451,751.491492399
2811,1889.008356,2029.76424439,2088.15230847,2082.71543263,2077.70997343,2085.21442634,2084.8267112,2085.16370613,1961.42591671,1960.62900626
2812,83.0,85.9017717791,89.4046798547,97.4272631102,96.2946426172,103.493231868,91.0155781891,98.8964816887,121.019055436,120.504187765
2813,350.859076,249.923548215,261.290142394,260.724683314,260.330149922,258.670549388,260.494597323,260.097570037,258.329550857,255.541484532
2814,254.512958,178.692288569,213.773162247,212.92101818,215.720542721,211.346696901,214.459485957,213.428382772,226.168710326,226.105711596
2815,1907.340072,1990.35770901,2071.86215182,2070.91112924,2065.37831265,2073.943959,2071.82851826,2077.11401589,1965.22113606,1967.13600875
2816,330.535659,318.355107475,354.416677981,353.597541682,359.324155657,355.944619581,356.40756802,354.450103578,375.866215124,374.660278661
2817,66.120307,62.6137586604,73.9105764437,66.6886490643,69.5092896205,65.3991946438,71.8540325823,64.2254944788,57.6756060473,58.4824794303
2818,1003.445707,584.609178058,837.609444093,814.259078494,829.164299658,805.066917411,830.361165579,813.67679506,882.527571137,882.453194142
2819,806.319887,651.12151321,707.672202828,707.749880004,713.449336031,707.907945117,710.658026976,711.824538822,702.709938442,702.929611339
2820,1506.30883,1405.14695233,1601.86138436,1611.58207857,1606.64513934,1617.65961612,1607.28085732,1606.91152411,1730.45997792,1731.66586191
2821,650.235126,567.332711414,710.077840776,718.566155267,687.581847976,712.368958654,706.742760096,714.770236378,794.738300689,795.468565026
2822,1671.689708,1550.40252035,1598.36323905,1594.25534553,1587.07996578,1594.58501142,1595.02762792,1596.15727674,1483.39107856,1485.08973433
2823,1417.137666,1387.56968481,1462.0188534,1469.39407393,1458.15983332,1473.7930033,1464.37188091,1475.4078716,1429.86113299,1431.35523153
2824,741.649245,615.800754583,671.66452474,671.762413642,676.837957426,671.300119028,674.411868692,675.668700143,667.154567792,667.33425245
2825,939.42722,705.127966928,814.457650394,812.011818287,826.222623887,812.67298812,818.367597412,811.800311696,863.509489105,863.645798657
2826,1675.858224,332.134767392,1289.24560072,1279.96049467,1250.98507854,1267.1118369,1275.89335906,1282.00370995,697.24373778,697.004118511
2827,282.235026,273.900255796,276.992128037,275.203460419,274.778313422,273.005120134,274.345534615,271.536833686,234.501262429,235.458813371
2828,4106.079991,1761.83104779,1783.50160557,1757.29882763,1773.26762803,1755.72654022,1773.39408028,1754.26547425,1571.2704866,1569.39194799
2829,1159.829065,998.544890469,1118.16915038,1130.6454412,1117.50563203,1138.03963355,1122.12475514,1129.60022078,1201.77354901,1202.85948115
2830,404.0,404.045467777,417.666128189,421.34116287,412.173741562,420.345191148,415.530019688,420.365703503,392.522451148,393.495017492
2831,696.211109,688.632860743,679.920013605,664.933340261,673.491374804,668.838592109,673.198590283,663.588633809,552.344626092,551.209537528
2832,1039.473174,786.574287688,950.888734929,957.514789056,934.274903245,949.321210546,948.670975687,950.377831286,1056.88008973,1057.74059087
2833,198.769302,203.214343257,228.999112294,241.039010597,222.898740059,242.77867979,228.280177789,240.418995992,268.047026866,268.729233786
2834,1690.363329,558.494816559,1908.220476,1926.85153679,1896.15445045,1897.06406219,1903.03521981,1902.18963785,1126.70674272,1126.42363507
2835,513.038016,450.973075995,468.799917157,462.974742138,466.063522572,460.475795668,466.843584808,463.343243758,415.885373782,416.03855598
2836,495.798252,477.702571013,558.498079039,570.124867899,544.448251079,568.629585185,557.437349209,566.580943432,628.774836337,629.565438529
2837,63.783674,72.4405945383,65.2574565953,69.1629988828,74.1833808467,78.4324014368,67.0671842814,70.6300292133,96.5499117651,94.9141444949
2838,496.388596,518.07598251,562.145615008,562.074161347,566.357323149,561.941395965,564.358467006,565.308273811,555.945842257,556.117998105
2839,1848.045993,1372.32807785,1553.24959986,1548.68351967,1577.87222879,1557.1404894,1561.96639641,1548.71779773,1653.79734871,1651.71419282
2840,1696.0,1786.28108815,1904.66686276,1915.86296884,1908.51635104,1925.01940781,1911.46366701,1925.02919219,1904.13857136,1905.81396597
2841,1578.515213,824.882688882,1322.66371201,1292.50780958,1319.84155308,1296.49439432,1314.25331848,1300.93428322,1313.13333824,1313.07600841
2842,2406.304331,1895.60433125,2190.42726447,2182.21181735,2224.38874213,2185.21506176,2200.83843391,2177.76838617,2334.36939908,2334.92784012
2843,634.391108,747.960395726,871.324601529,877.707823379,858.790935221,878.651640013,871.008597281,872.095946763,980.881241563,979.416035175
2844,921.469579,1007.71339274,994.178744798,979.149784814,977.378910673,980.804049292,984.448085375,972.22962479,836.671586323,836.732823652
2845,2280.245521,2024.72343612,2458.71587019,2430.610673,2481.94483496,2407.44727747,2460.52688976,2412.32951765,2662.38962899,2662.8703578
2846,1895.0554,1317.5775031,1731.12198319,1695.11462505,1727.54669354,1666.86295215,1722.47885524,1682.6912171,1864.48708884,1864.65637448
2847,869.0,767.597839925,856.953051432,854.990002702,869.484901676,860.707133099,861.88581128,856.629816406,908.9655404,906.624718635
2848,1656.0,1465.80717007,1551.86459387,1560.68963917,1549.88530529,1566.18569229,1555.44410874,1567.62437056,1530.97505782,1532.48820483
2849,218.398184,216.14133146,250.742761231,250.85457821,252.442731446,248.607364355,251.712194687,252.337953534,257.201865698,257.137019504
2850,475.787223,535.138238414,562.824959156,572.858795763,557.528874685,578.207081924,563.296919091,574.36109391,582.628788725,582.307611881
2851,1649.886607,1385.15884745,1561.68949186,1560.85497403,1585.58815732,1566.36010096,1570.88794437,1563.79156179,1634.0586772,1634.50564092
2852,289.528658,289.171002047,303.575716732,313.178504008,300.429866711,318.688961386,303.189926285,313.406244298,332.502238008,332.053837414
2853,177.6824,216.12515327,202.132296194,198.357467659,204.877249058,201.890285844,203.17775518,196.046920516,127.846196692,128.922986762
2854,2539.581044,2156.06418125,2701.24107404,2659.02376297,2713.6469708,2620.06829196,2696.33300192,2635.92514712,2927.29146934,2927.76438065
2855,1239.42722,1023.84134374,1145.25330646,1145.55218277,1161.35554852,1149.05586665,1151.99348775,1149.43072185,1186.5834825,1186.90179253
2856,2136.92336,1906.74156147,2342.51953474,2307.59938283,2358.77724826,2283.38830299,2341.52584264,2288.72467103,2552.70645945,2550.81665141
2857,1130.016222,894.923997408,1076.05388987,1065.52812071,1087.68594378,1058.10615207,1077.84457024,1058.98411778,1162.64212159,1162.81472971
2858,169.168625,227.294502271,237.778895525,244.016033126,238.564354942,245.294753496,236.612929834,243.906216182,239.521268433,240.366693746
2859,226.687042,285.988308265,272.045886148,267.598007552,272.186025087,271.874452142,271.849263304,265.979946129,184.647465837,185.719079821
2860,741.937362,835.979633529,862.578700247,864.401851191,852.926207183,864.206912964,860.136401026,864.720354339,807.099858481,808.349372935
2861,1788.0,2113.95796836,2069.43538181,2025.98863666,2041.14251021,2038.5433639,2047.97505588,2015.60465882,1688.05680607,1687.40720589
2862,1193.84597,878.46492508,988.934981937,988.804723154,1002.87698607,991.312084975,994.617693239,991.711875824,1028.95068034,1029.18989666
2863,2093.84597,1792.08822877,1932.26109921,1932.09997599,1949.19230206,1935.59667671,1940.63776235,1943.01262631,1913.42704665,1914.18900622
2864,1793.652364,1290.63863329,1661.26001823,1629.95220178,1662.05752605,1602.85767809,1655.01625823,1616.62102809,1795.95369302,1796.15436954
2865,2764.13547,1274.77464385,3103.86739601,3140.44802828,3179.31444707,3143.39381791,3126.31885176,3114.48410614,2339.90696232,2339.59042532
2866,914.0,999.612638826,999.127690561,985.67566887,983.194398048,985.892125197,990.821998108,980.734453134,849.690776664,851.156271927
2867,852.690804,678.050461756,806.443276565,795.773668327,815.017586109,794.399581744,808.021598174,791.073407885,885.124902702,882.860728697
2868,243.45974,165.082094469,172.890741309,180.33770907,175.189174768,185.118126129,172.116645432,180.347765037,199.43673439,198.906153382
2869,711.658036,687.901252933,739.566935805,739.044476029,744.88952265,739.54883371,742.2677421,743.171873952,725.90544752,726.185474413
2870,942.322895,878.218380476,968.980605528,982.211864972,967.308098781,990.309798916,972.613186523,982.644755787,1033.69602418,1034.78959626
2871,3859.590754,2042.14763119,2841.33196805,2775.57567723,2826.59831309,2743.22261007,2821.82993514,2765.95853897,3003.14408591,3003.41298012
2872,872.214956,987.200539191,1032.10832497,1037.11119462,1024.1027412,1038.09321656,1031.52523207,1039.81095372,991.36407456,992.638044251
2873,977.960939,757.632805772,824.020287171,823.940037108,829.93976911,823.239653237,827.194096902,828.710799063,815.078101663,815.306796397
2874,2414.708054,1881.38264914,2479.87862964,2428.54432324,2474.91039391,2389.18272938,2467.31857514,2410.97488884,2666.78007023,2667.08099089
2875,96.172593,86.1177054384,96.2724361843,99.0654835957,101.317273321,101.196888863,95.6345152113,99.1956086828,106.236282773,106.916695461
