,ratio_baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
3258,1.09982246533,1.00879713226,0.987226101362,1.01910728148,0.978571977482,1.00694568081,0.98575041733,0.945518519116,0.944078413763
3259,0.864680311479,0.840424003653,0.843885804741,0.827332715399,0.853125282568,0.848709696653,0.858223146639,0.967794152438,0.962314003018
3260,1.81589582892,1.39660134638,1.42700576355,1.39992639231,1.45376582426,1.40312425735,1.43714410274,1.28877905204,1.28885945943
3261,1.37729260711,1.4203281758,1.403236464,1.43239641222,1.42121928715,1.43896729872,1.41095164462,1.6809498778,1.72429508868
3262,1.22330178319,1.14858315897,1.15060976772,1.14161128365,1.14953624355,1.14519366898,1.14460436513,1.18379875609,1.18326869293
3263,1.34832136222,0.907630926768,0.938092672622,0.920445031937,0.946967256175,0.916971253674,0.93550103054,0.867382637221,0.867594886945
3264,1.16848059276,1.05758856337,1.05024520891,1.05120831562,1.04381883033,1.05232942593,1.04778384595,1.01022448607,1.00952222403
3265,0.855862564362,0.854499268207,0.863873293899,0.866898043456,0.864299600689,0.860944450229,0.867934283711,0.978109725046,0.97797902546
3266,0.937612547749,0.893835424604,0.870467027462,0.893664980421,0.865629492752,0.897663458839,0.870259365621,0.881975404662,0.879074265724
3267,1.19635704058,1.12854253497,1.14355164662,1.13921043682,1.15548066753,1.13422800345,1.140296203,1.31216153962,1.31232860469
3268,1.31638923484,1.00187454778,1.02366519229,1.00448682436,1.04154646648,1.00702796089,1.03109365276,0.929149708691,0.929099405774
3269,1.15682371984,0.993606284387,0.998723225188,0.978626024022,0.998757734814,0.989456470127,1.00255636568,0.927309860207,0.927065697278
3270,1.36744051498,1.18985687612,1.19440721637,1.1715552086,1.19110218891,1.18396419255,1.1962955737,1.11491513346,1.11529562718
3271,1.08540804027,0.95437158586,0.934668141735,0.970947307361,0.930706201379,0.954363368192,0.937471180532,0.862048872125,0.860949694603
3272,1.22626904101,0.897507831708,0.924918369118,0.907068288274,0.946425956332,0.904749960767,0.928444571943,0.827390124857,0.827749108409
3273,0.978963953351,0.988095737839,1.00467786245,1.00355092794,1.00281526729,0.997406825346,1.01035048906,1.17810427093,1.17785604216
3274,2.79915054419,2.25268510664,2.2856482034,2.24101382905,2.31511852631,2.25452396103,2.29945656496,2.07754355005,2.07767906997
3275,0.956362106006,0.994499565859,0.998718169298,1.01245104942,1.00072354183,1.00826830071,1.01723935405,1.12596372671,1.13233896779
3276,0.967545244172,0.812315171861,0.819038984876,0.802577662285,0.822896572915,0.810296085062,0.823218217102,0.753817541937,0.753703057372
3277,1.13386387249,1.04855212341,1.04870742483,1.04014996202,1.04717219896,1.04431473267,1.04330733053,1.04604136703,1.04748185767
3278,1.16863548548,1.07224364158,1.05255009395,1.08006495693,1.04348771123,1.06940737157,1.050739936,1.01055163112,1.00917692986
3279,1.06873942637,0.997769662439,0.949638295566,0.931417040771,0.916259899417,0.998266347665,0.947236857098,0.859220758456,0.853410303277
3280,1.21856792507,1.13222671875,1.08686554696,1.151859833,1.06452150499,1.13478688414,1.08840655256,0.97108645038,0.972782776237
3281,1.19556038161,0.996211165856,0.988356163747,1.01387902085,0.994406590571,0.998185683948,0.992589724652,0.898114283085,0.897531966505
3282,0.748132478977,0.76704061002,0.78630096087,0.773851334282,0.778250842255,0.775223105566,0.787828713298,0.962838519698,0.964264063471
3283,0.828893979449,0.881750949073,0.851061881567,0.850969465681,0.816069062874,0.866316559497,0.80729153829,1.39136363143,1.39160838684
3284,1.18429296422,1.08945868684,1.05279183404,1.12349084198,1.03023492955,1.09079175399,1.05579322294,0.908897398744,0.913180185521
3285,1.02833000724,0.919242183375,0.91868613055,0.90907902832,0.918590339739,0.914448072382,0.914229432551,0.897405544969,0.897253636766
3286,0.94966486739,0.833895568636,0.816472461085,0.849082677824,0.813445809951,0.833991794909,0.81961512299,0.750506537047,0.749531535585
3287,0.885636805236,0.866477431633,0.87233754691,0.874446388836,0.873012396053,0.869910091188,0.872766019965,0.958233644638,0.957111670738
3288,1.49938293635,1.13785038784,1.12422645597,1.1820448245,1.12918072128,1.14426776358,1.12523894196,1.02654723537,1.02568898455
3289,1.41564691706,1.03828913666,1.06330424823,1.04407008205,1.0790964013,1.04528493994,1.06857168683,0.973207138979,0.973157637251
3290,1.18132292621,1.0483463806,1.03535887812,1.05261300864,1.02963220299,1.04549531242,1.0366624941,0.969971451342,0.969067924139
3291,1.38245438384,1.25940287974,1.24327685964,1.26259108872,1.23573848908,1.25501921146,1.23989538785,1.20093924502,1.19973776803
3292,0.945580741034,0.880174090049,0.876204708545,0.875132839091,0.871839206711,0.876213254101,0.871901890129,0.874366558675,0.873739571531
3293,1.35730076792,1.06294975335,1.08301630469,1.06197166773,1.10146711587,1.06646498375,1.09163830277,0.98069954783,0.980658130075
3294,0.828390019454,0.815598860506,0.828126561813,0.820272922837,0.828957641221,0.820074983851,0.829008096744,0.93044842284,0.930722795316
3295,1.16467071921,1.05128526637,1.05047163351,1.03966911819,1.04933150666,1.0457325288,1.04511622542,1.03256233224,1.03231428951
3296,0.941116747091,0.837061016008,0.836742364431,0.8273676582,0.836576814536,0.832641619594,0.833031680408,0.812856891109,0.812732692679
3297,0.914135387604,0.830748299649,0.812572823806,0.840329589774,0.805687472489,0.829446685444,0.812125229487,0.770500900308,0.769364473393
3298,0.98845559231,0.785850144319,0.798453898367,0.783208169572,0.810081712288,0.787014012774,0.80249631427,0.72431348996,0.724463139847
3299,0.844906313349,0.701721029602,0.711014691484,0.695347617757,0.714557211059,0.700842950013,0.715066610775,0.64244851933,0.643534655201
