,ratio_baseline,identity,logistic,tanh,relu
1082,2.71120936974,1.2030502791,1.16921872867,1.24538478665,0.738804734234
1083,0.911612440889,1.00293688469,0.917141688814,1.01311107556,0.964019644415
1084,0.97263929662,0.796941734857,0.741396222616,0.801293890705,0.876637993311
1085,1.40555775964,1.04476649557,0.98562400056,1.05371814478,1.19647926381
1086,1.04393919691,0.901751092831,0.835517864247,0.906538787725,0.971521563684
1087,1.22366494682,0.980326402172,0.916378504755,0.985661346977,1.09771963576
1088,1.44325744018,0.910017446217,0.868807092246,0.921710718161,0.921223647112
1089,1.311683013,0.915844596378,0.86769824949,0.92466423572,1.05532874527
1090,0.816501232751,0.631160648674,0.58978299947,0.634633869456,0.713080306036
1091,1.14057557635,0.867433317764,0.836223746225,0.880920373176,0.971501277989
1092,1.07074204159,0.816767136501,0.771867051029,0.822608254515,0.924819976555
1093,0.638230057613,0.710361783162,0.640046354891,0.717048450436,0.670093219999
1094,1.05851382155,0.789144595989,0.740273185024,0.794338814753,0.90539463748
1095,1.04608563187,1.12462208885,1.01810048786,1.1340478328,1.08164338107
1096,1.21241831859,1.01052895856,0.942175845635,1.01712521864,1.10098475169
1097,1.08777328394,1.17668133825,1.06322370186,1.18710646433,1.12021356668
1098,1.03772980284,0.951251790591,0.876698669327,0.95725789233,0.990224230674
1099,1.43112430499,1.29652172445,1.20057998512,1.30649875648,1.35471871775
1100,1.06611157223,0.741850257114,0.70188200164,0.748227175741,0.857010023978
1101,1.48135398668,0.704867648757,0.681264016854,0.724960514046,0.465147077613
1102,0.966248390048,0.859832460195,0.799552059176,0.867038752493,0.905289274509
1103,1.28589034115,1.00384369417,0.942512341249,1.01160127265,1.12533686122
1104,1.03751550458,0.941184436821,0.868286665733,0.947025147402,0.985050501316
1105,1.18445910112,0.961121714055,0.905816367122,0.970508334579,1.05514463205
1106,1.4093351937,1.28530660053,1.19114005642,1.29594759792,1.33720023644
1107,3.57422268212,1.62018958759,1.57152816724,1.67365147084,1.01524105129
1108,1.84538576141,1.25486436961,1.26209588518,1.28871372241,1.4476460009
1109,0.883456883865,0.91250090712,0.833968061119,0.921660221452,0.892563006123
1110,0.948202672665,0.710284201593,0.706109039376,0.728007771777,0.786828474601
1111,1.04934160755,1.09506152161,0.993707673352,1.10384964989,1.06362325693
1112,0.978273589079,0.833260284554,0.776411839819,0.83840204788,0.898338087784
1113,0.931005612541,0.818675139246,0.756351816279,0.823145247913,0.871429921574
1114,1.60544324788,1.30633273532,1.25360549342,1.32693924237,1.4168975715
1115,0.925969950381,0.785207099125,0.73085536889,0.789872468127,0.848874515843
1116,1.44057960336,1.42293849419,1.35151312747,1.44946001419,1.43932676949
1117,0.775339749794,0.837229310808,0.75879022059,0.844657351493,0.801185909597
1118,0.838604527371,0.876686568186,0.827435537523,0.889080368687,0.82945353414
1119,1.02296916188,0.959463680103,0.940016080845,0.985379520119,0.978783391656
1120,1.61764875057,1.30881814507,1.24448241515,1.31798876912,1.43361079578
1121,2.15503398577,1.45501297152,1.37693647203,1.4688315786,1.59532151138
1122,1.44383122542,1.18835729721,1.10927603604,1.1966861752,1.3017490897
1123,1.03340992862,0.590276135768,0.621595615576,0.613993467424,0.646630404411
1124,0.928939929527,0.956504801414,0.871313341473,0.965028264452,0.935909768006
1125,0.82144241452,0.945679689853,0.848703935142,0.957108358021,0.871362630964
1126,1.1079585181,0.908211927606,0.868672950193,0.92175393929,0.983221690811
1127,1.19808298911,0.951491423043,0.891913720304,0.958661193457,1.05858779216
1128,1.24702531172,0.896228974009,0.864598121431,0.909678379649,1.03088295943
1129,1.2259896536,0.90847720398,0.866742742238,0.918691119016,1.04666921009
