,actual,baseline,identity,logistic,tanh,relu
2918,2577.23818,1061.00561292,2043.29830668,2122.95315644,1999.29065173,2758.70511391
2919,3078.529805,2197.43000066,3160.768351,3347.60560065,3133.61305129,2767.16736568
2920,623.0426,465.001020826,410.408621755,454.584914655,405.594238219,443.852028579
2921,233.136152,218.279628139,239.735000031,254.324782841,236.624474454,229.910576564
2922,205.958818,229.319278864,234.692561034,254.067961054,232.740908809,234.717465585
2923,2882.960209,2717.66911275,2916.82824896,3165.809012,2896.91653301,2822.35319834
2924,1437.130206,1226.2764473,1390.82277299,1502.66377135,1381.97654518,1310.10692418
2925,1117.567337,986.073958994,1153.23817307,1241.91600306,1146.64899355,1067.600452
2926,1960.880031,1938.96059305,1974.46850396,2157.731618,1960.59068958,1961.92281452
2927,2005.753171,1604.21896839,1833.25914048,1980.47672209,1822.05314341,1719.82542799
2928,1885.794553,1868.55785207,1929.26336327,2105.94257127,1915.64559308,1904.92493793
2929,1363.105463,1316.70423313,1680.75232808,1795.7593061,1669.3992875,1499.48245887
2930,226.527453,309.998039216,235.895229232,261.980930786,229.825784201,273.948581317
2931,858.171992,917.929281757,1085.7104238,1162.90145475,1078.00628502,1001.95575486
2932,682.615408,512.864994017,652.225270261,696.506171198,648.17865828,582.682176391
2933,846.927319,737.521946439,914.28368018,976.954631044,908.127076297,827.013260403
2934,614.370129,491.683725301,552.712668827,590.718442468,546.959379736,526.918248145
2935,177.116068,157.238768649,119.874891539,129.597720179,115.061600015,144.364161041
2936,534.88002,496.044203529,571.060106175,610.853670689,566.065363261,534.00106498
2937,1531.057816,1070.49736886,1568.88816931,1657.73692813,1554.22995562,1406.66759658
2938,2011.456714,1538.05491482,1731.66195238,1874.25940472,1721.98297897,1633.24261078
2939,282.964769,290.885088496,344.621016788,364.881097195,340.645272014,320.891344939
2940,589.528658,607.779254133,622.387248048,679.367729346,618.437127335,615.719614541
2941,94.0,74.3515082973,112.912076081,112.345046785,109.986895549,96.482276277
2942,910.97147,840.276873822,984.29026735,1057.52966324,978.075798771,911.147911023
2943,1519.644028,1505.72690791,1800.33837679,1931.34143665,1788.04328625,1652.91692832
2944,360.052946,345.354109403,397.354774526,426.015360425,394.544935049,373.001252715
2945,116.69836,133.022672609,99.7588229643,111.170014942,97.4748327401,119.627898531
2946,1719.850402,1390.00662809,1718.4382407,1839.24866638,1706.69583009,1556.0457498
2947,517.250258,589.485170239,595.464812008,650.750433339,591.76658442,590.49520988
2948,554.52522,426.546201412,407.102241909,442.545040347,401.423380574,423.820044098
2949,2432.917129,2263.50648965,2598.6636627,2808.04816949,2583.96342031,2431.30733317
2950,1604.757167,1448.59099443,2142.32766907,2262.43348643,2121.84752212,1946.45553018
2951,149.303174,115.315350893,141.213498876,147.246201059,139.03375715,130.394416795
2952,1160.699729,972.039645594,1027.5056753,1113.45667319,1018.74624175,1006.56080754
2953,1165.0,1266.78375378,1284.71478583,1405.15577513,1275.62234847,1282.97348726
2954,936.989636,761.735776262,978.90009035,1042.39602978,971.386316711,871.93350964
2955,655.635602,428.195727238,613.490558826,644.737505838,606.892421208,530.405029858
2956,518.09719,363.495930414,457.258356944,482.069559344,452.132657602,413.6539981
2957,985.865402,736.481729173,720.438800608,787.946152324,713.336147872,735.75116348
2958,1064.692157,1008.9184655,913.911724106,1013.73050662,905.06621683,971.131858249
2959,266.01576,303.901311017,348.884225217,375.84422461,347.013578013,326.887529383
2960,783.647542,808.017170678,1014.56251099,1084.58560389,1008.08549458,911.81998865
2961,162.994114,188.974832783,188.949859351,201.040198787,185.435843645,193.749184573
2962,1698.769302,1613.508882,1699.9036445,1851.17815537,1688.64846015,1663.11388269
2963,2453.045562,1499.2327913,2188.42107422,2314.87178317,2168.68824803,1954.52078792
2964,1131.379142,1336.91177961,1344.2107649,1473.96400523,1335.22057148,1347.29073753
2965,377.401671,283.614729497,323.124770686,342.226151249,318.94932681,307.475134034
2966,304.684672,319.688629353,406.778431551,433.501448908,404.187726816,363.529169174
2967,794.877443,819.043857907,930.946485644,999.915170816,923.250402259,879.16523113
2968,3020.688838,1535.8569929,2958.7869703,3075.35539129,2895.23876706,4001.53317535
2969,708.00832,469.347611898,606.310129667,642.019559191,600.659240604,540.217638327
2970,830.440774,701.883924027,847.823579779,906.812763746,841.352677964,776.826583794
2971,340.11465,388.593002564,471.305911329,500.399183884,466.640374928,432.69176819
2972,1919.040212,1588.6809252,1639.25854251,1791.14542264,1628.55149791,1620.71664853
2973,2293.251822,1965.61962308,2193.16413811,2369.96329485,2177.91916664,2085.14074634
2974,428.003548,399.223815935,465.038925481,496.268309383,460.610795212,434.922689537
2975,683.81407,445.292960319,587.043902643,624.430109837,583.037146291,516.328157434
2976,1991.620835,1370.63148729,1698.94222353,1817.99604223,1687.31854407,1536.56234211
2977,538.179781,361.54405539,532.977137403,558.411381062,526.738703858,472.526034485
2978,738.172143,571.515632831,712.051781493,757.31149352,705.885658253,644.304251017
2979,1357.072134,1260.90949401,1207.54526278,1324.57073641,1195.1573927,1247.33033583
2980,667.672457,681.575088223,797.218089438,854.501713188,790.904301691,741.939118292
2981,61.474789,45.617332455,49.892272996,53.7800843434,50.0040932899,48.1162864429
2982,2645.287667,2135.5855669,2722.53077883,2915.41154011,2706.4905361,2427.24100465
2983,625.952191,628.32600179,849.893499127,903.679965918,843.965755089,738.588133106
2984,989.018016,1110.37759916,856.208298885,966.85149543,839.679446676,997.036162634
2985,1264.26944,812.209613253,1152.80955658,1216.44166141,1141.73911067,995.271553768
2986,870.418057,604.96785951,861.428435633,908.545595166,853.038229797,744.700169145
2987,651.776744,629.403324419,793.942100614,850.035602014,789.431019824,711.293393351
2988,177.961437,188.733828915,242.816966765,258.476416628,241.430073263,215.790665314
2989,1171.782905,570.993955361,642.995350431,688.732045271,637.079209997,608.6748938
2990,804.989831,666.948052232,818.463300611,873.524619466,811.987832217,744.849958409
2991,375.956313,398.380456692,338.951424107,373.133566545,333.065128676,370.230979011
2992,2383.768606,2214.40471639,2076.41137328,2293.95030642,2058.08336509,2163.75932491
2993,180.240801,129.85737836,138.533694347,148.09574989,137.30966168,136.267211144
2994,2265.509318,2304.37762367,2272.27363121,2497.00096129,2255.69510396,2301.95148927
2995,1567.426416,1240.46567678,1366.25728197,1482.19010068,1358.39345807,1305.3332142
2996,1753.848434,1215.91183782,1611.57527955,1718.85215497,1601.3124309,1409.93304072
2997,552.172403,681.708842968,910.886881233,969.586837398,904.712033115,795.871628232
2998,1749.959941,1262.28709979,1613.05679062,1721.8160169,1601.72220423,1438.99886505
2999,652.0,594.12776126,640.818070151,695.5768436,636.933348678,619.462750965
3000,2221.524729,2087.12598024,2109.98177953,2309.67233935,2094.91329307,2110.06319428
3001,2120.95935,1858.85632574,2280.48913773,2444.85103562,2266.13086263,2065.82120701
3002,854.801806,663.406509116,739.050550866,795.16705847,733.00791447,702.363399204
3003,719.205742,749.051958026,696.551967629,764.273432854,687.907001338,732.810498333
3004,1780.018801,1238.82172458,1366.8087086,1476.59320357,1357.01451465,1302.4011686
3005,339.42722,285.568405626,381.098784129,400.078314387,376.729023795,335.743293788
3006,1060.948329,934.123048618,1154.88464905,1237.75056049,1148.00126291,1044.60882446
3007,2904.084019,2130.50720602,2210.80325669,2413.40370102,2196.12301169,2179.54393492
3008,984.559726,704.501443677,903.647500243,961.404211932,896.434594043,806.005723256
3009,437.488234,430.580466516,507.844896501,546.081473271,505.022135238,469.480882488
3010,1002.161908,1166.1680672,1129.28943326,1242.02097748,1120.59251456,1153.44072264
3011,612.121586,552.083043934,506.044186369,559.189732746,501.152633823,534.972782886
3012,1122.264482,1200.22947405,1098.30353126,1215.68377169,1087.86393135,1157.93249578
3013,1309.808271,1345.42966764,1309.56206227,1440.49737324,1299.59428194,1336.66621352
3014,3092.0,2632.92024095,3046.59114785,3293.19424545,3030.44095179,2838.10719091
3015,1604.123542,1271.80886861,1666.59456335,1777.58361081,1655.57914193,1468.79547766
3016,1084.940544,1232.78291612,1209.69397616,1324.62268554,1198.84308229,1229.02019956
3017,1080.102863,872.588066807,683.518828543,765.17379634,668.814745209,794.028336917
3018,288.405908,290.676453942,433.107294272,456.873151875,429.247976087,390.790902271
3019,110.52735,88.0008202258,88.017187669,90.0105883956,85.0933860782,92.3983928354
3020,1428.126116,1370.77465164,1535.14256492,1657.72531945,1524.33595955,1457.08106344
3021,169.319699,239.059012288,341.437067078,361.714570762,338.996022575,293.343549929
3022,3243.962542,1290.50005304,2180.84499029,2282.31921689,2149.26905395,2346.08933021
3023,1792.94233,1841.07943616,1784.11624886,1962.7920971,1769.88636184,1825.88439694
3024,382.469145,317.029219777,391.870216968,419.199511829,390.059439623,349.240675763
3025,444.946936,411.759112541,580.860066478,614.494052099,576.17111339,497.396595189
3026,392.386763,277.233196425,405.718376374,424.431665036,400.813331182,354.556027402
3027,2856.0,2791.81624888,2916.2341704,3183.49292065,2897.74483719,2863.31195325
3028,271.317424,206.612017818,270.254884431,286.987374218,268.515483769,238.591530432
3029,257.223036,200.484941592,229.020564718,240.080382857,225.291440402,219.131961126
3030,103.45344,75.5195959493,82.7452557072,82.048058043,79.6267778127,83.9546422481
3031,643.442894,579.815207067,692.795374663,743.532564103,688.58517266,636.901531462
3032,605.943834,662.980786828,721.846208982,782.864368114,717.752021911,691.479756193
3033,408.383666,290.32378984,364.870669474,389.168219877,362.612482786,327.875235623
3034,941.751602,598.452757394,836.385806259,883.335551003,828.555320662,718.702728522
3035,897.766269,956.289816981,1156.88610042,1242.77061236,1150.2465341,1056.53161749
3036,1890.348694,1828.58385985,2158.59006195,2328.30991825,2147.13944219,1992.08895617
3037,1078.372818,1379.77635175,1410.99001616,1540.52655954,1400.99304862,1400.53691121
3038,770.524809,489.264929058,823.288363363,858.67841002,810.810691715,868.769247947
3039,2753.045562,1778.38119335,2471.13984587,2624.81614531,2452.04206542,2122.83974223
3040,917.89793,933.607275682,1006.91927299,1093.18051628,1000.56912669,973.30505687
3041,276.774185,285.449297344,306.130710215,325.504812836,301.699098066,301.104162327
3042,943.571699,820.568707174,906.262272213,982.378555211,901.33033472,862.030981173
3043,1862.168914,1544.95225553,1688.53649819,1827.58571791,1676.20900455,1622.9496224
3044,206.298019,209.694079707,261.539133297,280.232962452,260.607343465,232.618523921
3045,535.38271,505.035346699,687.371068303,726.942061301,681.125216147,597.590667622
3046,748.0,644.679008247,761.144228584,819.86449143,757.106525257,702.733772768
3047,319.768023,395.144696803,425.566210491,463.497592296,423.895176881,407.940544787
3048,1436.0,936.741818663,1284.57173008,1349.20929054,1270.85414228,1116.41987844
3049,119.446978,156.263571863,147.752183434,161.361108265,146.428691303,154.337325888
3050,1507.761538,1494.04059225,1706.92730716,1843.97483926,1697.00414614,1601.25273063
3051,2934.641785,2195.17864256,3023.34740579,3212.84435895,3000.49800529,2604.27082872
3052,251.481523,281.956333282,359.530214544,380.290814033,355.974051347,322.538351645
3053,372.306245,359.182020637,314.192238927,342.887519803,307.913120303,344.704418413
3054,283.580446,364.23022159,306.367318568,338.78988122,300.995846304,338.845201928
3055,932.29332,934.626980902,1106.92478196,1188.48856725,1099.74958142,1022.24853127
3056,555.607387,608.864731846,537.30210876,590.239610793,529.051076103,577.620345167
3057,1003.658274,909.980824951,1095.60655286,1174.32848965,1087.89988503,1004.42763239
3058,273.455,338.354333881,492.955019895,517.159791154,487.391913281,430.655634706
3059,2164.988037,1972.64774494,2188.97851069,2372.88065067,2176.64893533,2077.76338651
3060,2320.802559,1860.16914482,1814.1816448,1989.80348186,1797.85025093,1852.81917408
3061,2608.974275,2720.62458247,2774.96361182,3041.77710738,2757.83209133,2757.24863525
3062,1550.693442,1258.03108554,1418.51084916,1529.9986908,1408.3529786,1342.13319501
3063,1395.619536,1124.43052337,1154.55084976,1261.10720997,1146.71462005,1145.22909842
3064,921.568862,695.5369219,791.601005641,855.269117036,787.208679133,744.079783229
3065,408.212553,366.064497315,439.484564886,468.363539197,435.537085746,404.769349583
3066,669.047377,512.913335171,716.354832456,759.502286793,710.912546019,614.011363348
3067,171.409091,172.297971089,213.522269667,219.525862723,209.340979884,197.675405326
3068,682.346089,667.858942346,731.051497823,793.821585164,727.134327231,700.495256058
3069,278.770017,318.611833737,375.892633481,399.067512295,371.836817191,350.216516797
3070,428.199492,475.538575895,562.021463085,605.271297173,559.161168672,518.593932836
3071,863.70595,814.410938327,853.543201008,930.097302747,848.645149943,831.521805924
3072,1932.700305,1711.57429758,1716.17044407,1877.15590865,1702.10124507,1725.81999566
3073,1023.917896,639.041610634,787.687315477,830.584121492,778.504601453,719.909847154
3074,301.484278,255.873039914,382.854339045,399.37304603,378.19990861,331.930623869
3075,1229.594484,1165.99226405,1352.54778727,1459.36785473,1345.4243401,1253.97111355
3076,478.008467,512.68531158,609.970654649,652.329544919,605.021451457,563.348409267
3077,559.211196,491.734882057,590.653200697,631.059272171,585.842161469,543.100021625
3078,1552.013415,1200.10637712,1458.26694111,1566.94181636,1450.0512567,1328.79713987
3079,672.473724,513.701905278,608.088836245,648.93401258,603.160400996,563.489919969
3080,212.128127,207.699354839,299.70390629,311.598977165,295.572909379,257.571625047
3081,941.733328,750.64005325,872.194071846,937.873149855,866.551202233,812.847999105
3082,1060.249094,809.463068029,808.272255347,885.551689558,802.495102808,814.09568862
3083,1766.921093,2116.77578004,2241.3976547,2443.3790762,2227.78787528,2184.54745419
3084,2056.324851,589.716067804,1227.24544666,1267.80208601,1193.74734863,1828.245704
3085,1958.910579,2117.24249582,1931.08252466,2141.04304526,1912.50631779,2043.49142829
3086,1676.060893,1814.73652483,1635.59859968,1811.61165165,1617.37391275,1741.93168208
3087,1317.556543,1102.28671137,1263.32993979,1357.33991764,1253.41829467,1187.20532219
3088,2126.415377,2103.36173708,2409.15770504,2603.47160849,2395.42882254,2256.68600275
3089,648.495143,762.146416378,521.556029629,597.744414023,506.660778594,648.905917807
3090,859.970099,625.637086948,889.46633026,937.606376626,880.667122182,767.892559639
3091,1154.52522,1097.16943652,1042.34117405,1143.98194836,1031.24548559,1081.74277569
3092,162.956995,140.091074706,181.011086442,191.473165375,179.766903779,160.973162681
3093,837.397252,1053.92353497,1231.20832261,1322.05990854,1222.67192518,1145.18399947
3094,591.914348,546.781985787,633.637888795,683.464829891,630.509267898,587.544411176
3095,1140.0,1031.41910476,1033.90893416,1126.49143261,1024.19932284,1039.56106725
3096,969.46456,810.856456322,712.078649726,792.107937227,704.183333539,770.552322885
3097,2258.738608,1988.28026947,1755.40642928,1949.33054243,1734.11761674,1894.86085366
3098,167.633504,170.582810527,226.567355168,234.758331817,223.060925905,201.421125397
3099,1890.879616,1346.58763714,1676.68118016,1793.27852614,1665.10916854,1513.43963273
3100,1841.457216,1684.74133548,1877.81745692,2030.31989714,1865.52492216,1780.07424222
3101,2819.783372,2689.67103518,2682.4976751,2940.09279189,2662.72520513,2696.98106105
3102,2805.733814,2124.6421805,2963.75554868,3144.363536,2939.86429821,2546.88256597
3103,900.317515,855.004270304,879.762185464,959.274374714,873.471763323,872.571596706
3104,1313.389987,1063.55423412,1258.67628547,1356.88269946,1252.08179436,1160.29301765
3105,922.94411,883.457281224,973.947176951,1051.49867806,966.365734724,932.940409918
3106,509.203791,482.949538989,495.675363107,536.141243088,490.29198107,495.001733211
3107,597.987914,813.630128143,900.610004187,971.554039049,893.514872533,861.112603082
3108,681.718256,622.898938444,729.18503471,780.293074116,723.031957811,678.938159701
3109,472.0,371.413848525,371.37859931,405.349992692,368.544770661,374.704678959
3110,1505.073937,1829.62096573,1581.63416074,1761.96215427,1561.98928881,1721.03739367
3111,538.548216,549.734536083,710.783345706,753.817128154,704.508560573,632.535703701
3112,107.972103,122.423245781,109.119362146,117.30498505,107.079142126,119.399229517
3113,1045.368251,864.165623172,1000.62118836,1078.70791208,994.797601722,932.994588319
3114,3020.57154,2235.01412922,2287.91113641,2501.40435144,2272.20605115,2272.20708606
3115,240.0,213.121054357,243.207327175,255.758060303,239.743063713,229.449607311
3116,389.831028,401.798093013,413.521096613,446.233878131,409.015450437,409.90920249
3117,181.264829,202.759725481,283.609831045,300.794047272,281.765143854,242.592573587
3118,364.953972,298.687879848,337.292947509,364.71509058,335.721849073,318.246004724
3119,228.153955,223.34839354,233.245034537,251.714243679,231.317469855,230.893483613
3120,1650.391035,593.367877978,802.167071022,849.507328769,795.162059581,699.155664212
3121,1610.025021,1265.71926783,1647.40951152,1755.64159397,1635.86771846,1452.59162297
3122,1106.940716,839.985578353,1019.66482535,1085.46995736,1010.90833435,928.964770671
3123,775.787223,806.908423778,953.818226259,1028.01896686,949.071960677,877.143166437
3124,205.699311,120.722430056,242.969106333,250.153348688,237.000802911,335.727021714
3125,4443.303107,1225.50826561,2645.59052748,2732.06905105,2566.24559854,4129.08334652
3126,1384.419474,1576.82456543,1619.59593853,1770.16213828,1609.2969925,1599.55275701
3127,2083.868361,1167.17501155,1520.81613526,1616.45076208,1508.59212133,1346.81568003
3128,1027.569025,736.366234655,799.544762068,862.108897347,792.402963423,773.263354178
3129,806.450713,658.860673314,824.045011213,883.828287412,819.668949081,740.726740786
3130,1897.31934,1309.461755,1735.18914459,1850.29858687,1723.97231893,1518.63551981
3131,1805.016474,1760.27886203,1854.29753311,2022.31942091,1842.94199524,1812.44496949
3132,2380.61707,2458.70139594,2392.44154216,2630.02299051,2372.85654459,2440.23621341
3133,195.655873,258.27001805,235.665544094,259.342090917,233.821934614,244.303394821
3134,258.171992,341.602360656,463.243195373,490.219686485,459.776029612,400.411051439
3135,97.31934,97.4717833868,106.366512014,109.804401502,104.654767654,102.620433597
3136,2024.790208,2122.10277569,2201.67441143,2403.94286565,2187.2012083,2170.48169955
3137,166.543043,176.335130453,233.011089577,242.320092168,229.643129266,207.24353894
3138,271.788872,258.218241145,221.359522842,246.002650629,218.725570283,243.480107268
3139,861.592824,700.704120393,873.89182654,931.966784851,867.517260597,784.014906983
3140,162.394054,215.619184012,200.289465828,214.546396053,195.920775992,213.949298729
3141,1777.724028,1894.5459143,2031.38411998,2209.52590833,2018.77201786,1968.08297156
3142,1544.327849,1569.79765743,1832.18871952,1978.2072127,1822.73163202,1697.29520723
3143,380.554668,535.04340916,422.709200165,471.978303556,413.918777781,485.732423322
3144,1532.752124,936.284265477,1173.07506641,1257.36544748,1166.64045214,1051.4498357
3145,951.094903,628.954355727,798.202691198,846.72239901,790.94712284,716.708668585
3146,442.817997,463.003323396,580.8183603,616.382841172,575.475315198,524.365004697
3147,1360.948329,1177.23604381,1500.27922054,1605.11949984,1491.23710614,1338.20832755
3148,856.166477,699.585250761,803.354712408,858.605704918,795.689108869,756.671553252
3149,106.011136,150.439581419,235.398190633,242.022327775,231.484759858,212.874952237
3150,1305.199152,1259.77473248,1245.92290797,1361.4051973,1235.253956,1258.52569351
3151,403.693122,316.549156179,365.621634107,392.151328368,363.178470983,342.365752759
3152,164.18677,176.713284112,206.183833849,222.054865929,205.83712951,185.930322241
3153,1063.036511,720.667595889,1116.39112225,1173.23411562,1103.78606183,1069.44877401
3154,387.646225,357.393065474,446.336811901,473.870774019,442.247107211,403.748455897
3155,1346.09815,1520.55031967,1476.34822704,1619.82666266,1463.07343951,1508.62698218
3156,130.46582,114.685970908,134.545589451,142.702760025,133.55634386,125.794810382
3157,381.718256,338.062334164,439.621677686,463.475995936,434.980957829,391.305227398
3158,989.008356,987.120321712,983.285938742,1078.64650644,976.982106355,985.011333286
3159,2079.36101,2056.82324652,2290.26302731,2480.8712462,2276.58725675,2176.54521243
3160,1553.045562,814.425436037,1406.31932948,1468.79805972,1384.31558281,1575.59253402
3161,180.523057,202.61481145,243.023733707,258.647780112,241.252161665,223.885062861
3162,1088.568973,1051.41451652,1195.20173287,1292.51043423,1188.61255011,1123.60363495
3163,150.984002,110.772914337,138.829143799,144.989626048,136.84802743,126.484693675
3164,2582.960209,2464.79229737,2682.49512962,2909.12106524,2665.2757648,2575.56518457
3165,457.316142,349.16596686,424.335420758,450.482719513,420.144784846,389.190667303
3166,558.345621,541.784165409,527.352699299,573.541694086,520.858296342,542.177638145
3167,1476.110703,1355.05286138,1457.03185828,1584.73041604,1448.31566791,1409.32314186
3168,557.571188,497.649411416,611.125003834,647.886013365,604.992075666,557.942295374
3169,850.364762,682.472840371,786.275393573,844.644869882,780.21366411,736.787223608
3170,583.487937,510.878656963,752.946505425,785.11664396,743.76697603,648.511537539
3171,1537.131711,1316.64068846,1931.25380718,2040.28214212,1913.43419455,1720.90961518
3172,810.56679,696.948191517,914.83443824,974.512512108,908.673503704,805.947145611
3173,868.59393,707.06134969,729.243298358,791.611313039,722.482779777,724.351422345
3174,174.427029,124.337147481,100.49708919,112.000189882,99.1265424448,114.702788992
3175,562.10548,326.583276459,461.540081643,485.60555905,456.726997783,396.44966489
3176,316.574583,398.569305723,447.464562589,482.134918591,444.564424602,424.606025123
3177,1486.0,1270.96008873,1546.50110258,1655.78638886,1535.50694388,1411.1451094
3178,2348.878168,2711.65007907,3079.41364734,3333.59250179,3062.5615662,2894.98703509
3179,457.610055,416.920229481,314.394865169,356.229657102,309.074737681,365.647699464
3180,1837.278225,813.578412253,1332.2969625,1391.58402436,1313.53446909,1364.04734271
3181,1523.0,1267.39784772,1514.14618274,1623.76039539,1503.41057167,1393.28685889
3182,1517.237131,479.991262723,971.817219281,1004.91237516,947.196808842,1397.00432044
3183,620.444337,470.337986071,514.056830494,556.268466042,510.812364014,494.050445054
3184,776.763427,807.858122278,876.612425317,951.975321104,871.490805101,844.20092774
3185,457.0,459.386798579,449.632039263,493.395238284,446.348003552,458.108479724
3186,84.990029,100.60607548,145.683283499,148.957043206,142.991360721,125.233873228
3187,1065.045385,867.268060239,1030.13779775,1109.39155136,1024.60483515,948.282693241
3188,447.162036,382.436895573,417.989365272,448.094047491,413.795853302,401.344479104
3189,2243.377114,1599.51219088,2308.15061775,2442.37869423,2287.87387355,2020.59422686
3190,636.989636,515.892495984,695.038945129,734.666519515,688.560134223,607.389848664
3191,1603.0,1224.25997073,1564.95999206,1670.21206333,1553.89506647,1395.98653087
3192,118.564576,67.5114061874,105.119224741,108.886717976,103.947660351,92.5041513896
3193,833.136152,890.021488487,979.948448232,1058.68579641,972.739028287,936.108681158
3194,936.116922,1001.5008087,1221.12702454,1309.55914132,1213.66634258,1111.8096516
3195,1898.256655,1603.62920123,1980.82136229,2077.02982817,1954.3013351,1813.98922861
3196,88.403827,129.397544517,120.966843844,128.642509452,118.360266922,126.118725746
3197,2508.083113,2195.43202276,2733.60517352,2928.19682472,2716.06507183,2465.58430669
3198,106.147648,126.544833186,140.621466956,150.918902059,140.312694627,128.873257309
3199,178.954231,287.615820365,301.27062283,327.55619234,299.469604217,296.174623568
3200,537.962017,659.717585211,571.49381928,632.280887701,563.00136465,622.697767023
3201,175.565512,175.422108922,221.97141726,229.409961039,218.128548329,202.528295176
3202,518.391003,616.115860923,857.487193684,909.525097743,850.982750264,736.036188961
3203,437.614238,404.859761267,391.254051915,428.722572356,387.917747533,402.192942601
3204,1049.886607,824.780850826,899.052727491,970.379803011,891.505537576,866.961632827
3205,89.976507,98.1654105057,129.18640887,131.270904118,126.396802031,116.724316319
3206,4951.654596,1848.62310314,3384.73045764,3530.06557289,3322.87756987,4239.64845391
3207,930.731851,833.23877518,1015.33919233,1090.9611855,1009.83234905,923.790349491
3208,323.329877,344.201593306,278.577922845,305.92880613,271.39976457,320.118225355
3209,1527.649941,1401.66894167,1662.68675476,1790.9894294,1653.93503974,1526.22018267
3210,1703.64154,1744.5796366,2032.22719068,2194.24262135,2021.31601252,1887.5644212
3211,2239.531849,1923.15165214,2477.81683366,2651.33979776,2463.08171812,2198.43487488
3212,405.199152,417.082528525,475.996756854,512.615221445,473.566850118,441.998152857
3213,265.228354,449.246611942,308.441533626,349.988962001,298.298312643,385.422358344
3214,948.096064,937.200952396,1294.47215496,1373.05188529,1283.92523033,1115.68034378
3215,482.101082,418.951119189,571.682607012,607.976242767,567.909147819,494.530927364
3216,2591.380469,1930.88410313,2128.26864353,2302.77315263,2113.78875895,2030.3374956
3217,885.515657,853.688997459,954.876402476,1034.32818292,949.899710813,902.227238448
3218,729.522722,770.77531667,853.124834532,916.879673302,845.296679986,817.664016992
3219,705.334351,633.083649957,852.709238395,900.89774599,845.019446262,740.406899884
3220,1984.998549,2034.99089339,2322.16071348,2512.84194285,2309.92156894,2175.14711052
3221,71.97874,73.4410049958,78.6560332996,77.7397188949,75.4789384364,80.9734704874
3222,1230.10021,1174.45534753,1324.84056112,1433.71098496,1317.40719569,1250.42629035
3223,612.91063,559.748723432,630.9522148,680.683128604,627.009217635,596.909512097
3224,783.278129,755.550497167,1021.77004139,1084.19053173,1013.44118583,889.489528866
3225,681.867805,444.996247246,598.82014,630.09901094,592.424695862,524.835015529
3226,235.38271,220.612352818,275.157465245,289.032385264,271.69955693,250.506133748
3227,391.153334,388.821726139,453.599299015,483.452559037,449.114660438,424.211583919
3228,179.985427,240.384431249,180.652677112,204.461696302,177.296503922,214.515544421
3229,1631.792146,1494.856474,1776.79003533,1914.02923838,1767.06760022,1635.00624243
3230,223.170513,236.922641469,246.05335879,260.963471122,241.80853286,247.108111539
3231,2865.122399,610.387305259,1354.41616189,1395.648178,1310.40997733,2173.77143112
3232,1560.052946,1225.33783556,1315.41349778,1432.92358221,1308.21391238,1272.30108974
3233,541.959206,520.163820824,545.600061374,592.34209748,542.16065775,530.49395149
3234,1826.415377,1838.40534393,1984.67776806,2157.8526397,1972.73585153,1915.69729363
3235,389.018016,439.623804696,369.096162616,408.179652396,362.495948836,409.360485561
3236,1020.449502,955.817659854,1207.80610119,1291.5400875,1199.74958112,1082.44410974
3237,558.171992,610.541663803,768.208080346,819.707366463,763.220359106,687.613876747
3238,2054.25197,1509.58872155,2228.88722291,2355.54143044,2208.04755832,2023.35098712
3239,758.738608,678.337786433,596.790972243,657.198402634,587.356868216,648.906672341
3240,1702.923939,1310.76125375,1539.05074597,1658.30743474,1529.72338244,1425.36607484
3241,951.35853,970.396343089,1014.44436641,1104.06442601,1007.31741856,997.657021732
3242,1183.347842,1143.62886373,1301.70834657,1407.45334463,1294.47333164,1222.96529528
3243,186.389474,159.190194996,246.231915997,253.588276653,242.118109353,225.925748538
3244,272.007809,353.356496341,429.858129505,460.16682805,427.295715773,391.96018922
3245,2116.975675,2105.59210913,2297.73191336,2497.74826859,2284.8077219,2204.3211898
3246,105.217818,86.549864466,121.525655459,127.921559629,120.74267421,103.965003971
3247,1337.488234,1246.19244888,1323.60551223,1441.60024161,1315.58316581,1288.4384424
3248,2638.062173,2521.93789603,2780.93750423,3016.20683693,2764.28458645,2655.62921609
3249,347.057297,243.469841624,318.536759814,332.263201002,314.580415317,279.028425075
3250,3620.688838,2051.0646018,3528.84646884,3694.60386864,3476.05005248,3956.2871901
3251,465.963563,462.026049511,631.129961399,666.443577607,625.498625927,543.190325022
3252,207.200807,560.229922365,607.724627086,653.420045211,602.215978099,589.301160105
3253,1047.567318,1016.00793591,1380.81362074,1468.68862934,1371.05635004,1197.25686036
3254,605.016474,662.647950204,833.180828904,892.028863027,828.367199368,747.662424528
3255,605.350153,605.12000954,572.73349014,627.808464505,566.492870308,593.167873983
3256,318.05322,299.864663092,262.975344727,291.204305712,259.92179036,285.641486966
3257,2102.523761,1659.87104086,2107.3705158,2250.89090575,2092.74196858,1885.36738739
3258,562.566474,511.506621963,601.222968296,646.78451152,597.81091997,556.717713097
3259,150.616332,174.187303678,163.992877179,179.274315879,162.467923989,171.651351086
3260,1262.379323,695.182676722,975.256305129,1025.73241946,964.971194114,838.346437354
3261,209.969847,152.451153746,122.538229532,129.353406456,117.936614052,137.78202086
3262,2620.802559,2142.40066925,2235.24677346,2433.8653542,2218.45241028,2200.05166958
